地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
743,コア3,昼戦,170,AR,ASh-12.7,100,0,5,550,20%,100%,15,104,74,38,83,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5239,654,785,916,1047,368
743,コア3,昼戦,363,SMG,MPL,100,0,5,925,5%,100%,8,63,44,76,102,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5814,654,784,915,1046,369
743,コア3,昼戦,209,SMG,OTs-39,100,0,5,950,5%,100%,8,60,46,80,98,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5810,653,784,915,1045,370
743,コア3,昼戦,203,SMG,Honey Badger,100,0,5,990,5%,100%,8,65,44,63,106,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5808,653,784,914,1045,371
743,コア3,昼戦,299,SG,HSM10,100,0,5,1235,40%,150%,15,36,34,19,27,32,4,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),フラッシュライト (5-Star),7471,653,784,915,1045,372
743,コア3,昼戦,307,MG,ZB-26,100,0,5,910,35%,150%,515,105,52,31,111,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13066,653,783,914,1045,373
743,コア3,昼戦,82,MG,DP28,100,0,5,705,45%,150%,515,93,62,31,109,0,14,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13045,652,782,913,1043,374
743,コア3,昼戦,18,SMG,イングラム,100,0,5,880,5%,100%,8,61,43,75,115,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5792,651,781,912,1042,375
743,コア3,昼戦,225,SMG,Cx4 ストーム,100,0,5,900,5%,100%,8,68,48,82,88,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5792,651,781,912,1042,376
743,コア3,昼戦,80,MG,M1919A4,100,0,5,910,35%,160%,515,101,60,22,94,0,14,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13029,651,781,912,1042,377
743,コア3,昼戦,339,MG,RPK-203,100,0,5,825,35%,150%,515,96,56,36,119,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13032,651,781,912,1042,378
743,コア3,昼戦,17,SMG,M3,100,0,5,925,33%,150%,8,50,15,130,68,0,0,150,1,10,0,T外骨格 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5785,650,780,911,1041,379
743,コア3,昼戦,191,SMG,M12,100,0,5,1015,5%,150%,8,38,17,114,76,0,0,150,1,10,0,T外骨格 (5-Star),ホローポイント弾 (5-Star),フラッシュライト (5-Star),5785,650,780,911,1041,380
743,コア3,昼戦,321,SG,TS12,100,0,5,1210,40%,150%,15,38,35,19,30,32,3,150,1,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),フラッシュライト (5-Star),7438,650,780,911,1041,381
743,コア3,昼戦,301,SMG,MAS-38,100,0,5,950,5%,100%,8,58,44,76,107,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5785,650,780,911,1041,382
743,コア3,昼戦,149,MG,AEK-999,100,0,5,825,35%,150%,515,98,52,29,115,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13009,650,780,910,1040,383
743,コア3,昼戦,107,AR,FF F2000,100,0,5,525,20%,100%,15,88,61,42,102,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5200,650,780,910,1040,384
743,コア3,昼戦,169,SMG,SCW,100,0,5,840,5%,100%,8,63,44,75,115,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5760,648,777,907,1036,385
743,コア3,昼戦,240,MG,Mk46,100,0,5,810,35%,150%,515,86,58,38,137,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12940,647,776,905,1035,386
743,コア3,昼戦,276,MG,Kord,100,0,5,990,35%,150%,515,120,45,22,105,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12926,646,775,904,1034,387
743,コア3,昼戦,68,AR,L85A1,100,0,5,470,20%,100%,15,84,76,46,102,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5173,646,775,905,1034,388
743,コア3,昼戦,353,SG,MAG-7,100,0,5,1210,40%,150%,15,49,37,17,26,31,5,150,1,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),フラッシュライト (5-Star),7381,645,775,904,1033,389
743,コア3,昼戦,278,SG,Six12,100,0,5,1210,40%,150%,15,36,34,20,30,31,4,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),フラッシュライト (5-Star),7360,644,772,901,1030,390
743,コア3,昼戦,133,AR,63式,100,0,5,495,20%,100%,15,89,72,42,97,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5145,643,771,900,1029,391
743,コア3,昼戦,254,MG,UKM-2000,100,0,5,845,35%,150%,515,95,48,26,110,0,16,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12871,643,772,900,1029,392
743,コア3,昼戦,1026,MG,クラエス,100,0,5,785,55%,150%,515,97,44,38,134,0,13,150,1,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),12855,642,771,899,1028,393
743,コア3,昼戦,19,SMG,FMG-9,100,0,5,705,5%,100%,8,59,45,99,116,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5707,642,770,898,1027,394
743,コア3,昼戦,275,MG,M1895 CB,100,0,5,950,35%,150%,515,95,48,23,126,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12840,642,770,898,1027,395
743,コア3,昼戦,86,MG,MG42,100,0,5,825,35%,150%,515,102,46,27,127,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12825,641,769,897,1026,396
743,コア3,昼戦,327,SMG,SUB-2000,100,0,5,970,5%,100%,8,58,44,70,108,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5702,641,769,898,1026,397
743,コア3,昼戦,176,SMG,TMP,100,0,5,750,5%,100%,8,61,46,85,117,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5695,640,768,896,1025,398
743,コア3,昼戦,190,SG,NS2000,100,0,5,1265,40%,150%,15,35,33,18,27,31,5,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),フラッシュライト (5-Star),7321,640,768,896,1024,399
743,コア3,昼戦,218,SMG,T77,100,0,5,925,5%,100%,8,56,42,73,116,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5694,640,768,896,1024,400
743,コア3,昼戦,353,SG,MAG-7,100,0,5,1210,40%,150%,15,47,36,17,26,31,5,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),フラッシュライト (5-Star),7319,640,768,896,1024,401
743,コア3,昼戦,264,MG,ショーシャ,100,0,5,870,35%,150%,515,113,58,31,76,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12789,639,767,895,1023,402
743,コア3,昼戦,319,MG,PM1910,100,0,5,950,35%,150%,515,99,50,26,99,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12794,639,767,895,1023,403
743,コア3,昼戦,74,AR,SIG-510,100,0,5,580,20%,100%,15,97,76,41,83,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5110,638,766,894,1022,404
743,コア3,昼戦,116,SMG,Z-62,100,0,5,840,5%,100%,8,61,47,85,101,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5679,638,766,894,1022,405
743,コア3,昼戦,144,SMG,MT-9,100,0,5,1015,5%,100%,8,57,44,63,112,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5677,638,766,894,1021,406
743,コア3,昼戦,149,MG,AEK-999,100,0,5,825,35%,150%,515,94,51,28,115,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12763,638,765,893,1021,407
743,コア3,昼戦,249,MG,62式,100,0,5,845,35%,150%,515,96,55,29,117,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12739,636,764,891,1019,408
743,コア3,昼戦,291,SMG,43M,100,0,5,925,5%,100%,8,63,45,62,113,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5660,636,764,891,1018,409
743,コア3,昼戦,17,SMG,M3,100,0,5,925,33%,150%,8,49,14,127,68,0,0,100,0,10,0,T外骨格 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5657,636,763,890,1018,410
743,コア3,昼戦,18,SMG,イングラム,100,0,5,880,5%,100%,8,60,42,72,115,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5660,636,764,891,1018,411
743,コア3,昼戦,191,SMG,M12,100,0,5,1015,5%,150%,8,37,46,103,75,0,0,100,0,10,0,T外骨格 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5659,636,763,891,1018,412
743,コア3,昼戦,321,SG,TS12,100,0,5,1210,40%,150%,15,36,34,18,30,32,3,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),フラッシュライト (5-Star),7275,636,763,891,1018,413
743,コア3,昼戦,195,MG,Gr MG23,100,0,5,745,35%,150%,515,88,58,36,130,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12722,636,763,890,1017,414
743,コア3,昼戦,209,SMG,OTs-39,100,0,5,950,5%,100%,8,59,45,76,98,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5653,635,763,890,1017,415
743,コア3,昼戦,21,SMG,PPSh-41,100,0,5,970,5%,100%,8,59,43,62,117,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5640,634,761,888,1015,416
743,コア3,昼戦,121,MG,Mk48,100,0,5,870,35%,150%,515,99,48,27,107,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12688,634,761,888,1015,417
743,コア3,昼戦,267,SMG,MP41,100,0,5,970,5%,100%,8,63,45,66,101,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5635,633,760,887,1014,418
743,コア3,昼戦,169,SMG,SCW,100,0,5,840,5%,100%,8,62,43,72,115,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5631,633,760,886,1013,419
743,コア3,昼戦,24,SMG,PP-2000,100,0,5,795,5%,100%,8,71,27,94,105,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5620,632,758,885,1011,420
743,コア3,昼戦,276,MG,Kord,100,0,5,990,35%,150%,515,115,44,21,105,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12638,631,758,884,1011,421
743,コア3,昼戦,225,SMG,Cx4 ストーム,100,0,5,900,5%,100%,8,66,47,78,88,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5615,631,758,884,1010,422
743,コア3,昼戦,240,MG,Mk46,100,0,5,810,35%,150%,515,82,56,36,137,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12628,631,757,883,1010,423
743,コア3,昼戦,84,MG,RPD,100,0,5,825,35%,150%,515,97,58,36,116,0,13,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),12621,631,757,883,1009,424
743,コア3,昼戦,22,SMG,PPS-43,100,0,5,880,5%,100%,8,67,45,72,98,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5591,628,754,880,1006,425
743,コア3,昼戦,110,MG,FG42,100,0,5,745,35%,150%,515,96,63,35,115,0,13,150,1,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),12578,628,754,880,1006,426
743,コア3,昼戦,271,MG,K3,100,0,5,825,35%,150%,515,86,53,37,129,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12544,627,752,878,1003,427
743,コア3,昼戦,319,MG,PM1910,100,0,5,950,35%,150%,515,95,49,25,99,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12548,627,752,878,1003,428
743,コア3,昼戦,78,MG,M60,100,0,5,910,35%,150%,515,102,49,27,106,0,14,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12533,626,751,877,1002,429
743,コア3,昼戦,19,SMG,FMG-9,100,0,5,705,5%,100%,8,58,44,95,116,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5570,626,751,877,1002,430
743,コア3,昼戦,86,MG,MG42,100,0,5,825,35%,150%,515,97,45,26,127,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12530,626,751,877,1002,431
743,コア3,昼戦,176,SMG,TMP,100,0,5,750,5%,100%,8,60,45,81,117,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5553,624,749,874,999,432
743,コア3,昼戦,1026,MG,クラエス,100,0,5,785,55%,150%,515,93,42,36,134,0,13,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),12490,624,749,874,999,433
743,コア3,昼戦,85,MG,PK,100,0,5,950,35%,150%,515,106,44,24,79,0,16,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12475,623,748,873,998,434
743,コア3,昼戦,92,SMG,スペクトラM4,100,0,5,880,5%,100%,8,58,44,73,112,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5548,624,748,873,998,435
743,コア3,昼戦,264,MG,ショーシャ,100,0,5,870,35%,150%,515,108,56,30,76,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12479,623,748,873,998,436
743,コア3,昼戦,300,MG,CAR,100,0,5,825,35%,150%,515,103,56,30,107,0,13,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12456,622,747,871,996,437
743,コア3,昼戦,116,SMG,Z-62,100,0,5,840,5%,100%,8,60,46,81,101,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5534,622,747,871,996,438
743,コア3,昼戦,121,MG,Mk48,100,0,5,870,35%,150%,515,95,47,26,107,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12439,621,746,870,995,439
743,コア3,昼戦,249,MG,62式,100,0,5,845,35%,150%,515,92,53,28,117,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12444,622,746,871,995,440
743,コア3,昼戦,291,SMG,43M,100,0,5,925,5%,100%,8,62,44,59,113,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5525,621,745,870,994,441
743,コア3,昼戦,195,MG,Gr MG23,100,0,5,745,35%,150%,515,84,56,34,130,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12414,620,744,868,993,442
743,コア3,昼戦,74,AR,SIG-510,100,0,5,580,20%,100%,15,94,74,39,83,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),4962,620,744,868,992,443
743,コア3,昼戦,21,SMG,PPSh-41,100,0,5,970,5%,100%,8,58,42,59,117,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5500,618,742,866,990,444
743,コア3,昼戦,267,SMG,MP41,100,0,5,970,5%,100%,8,62,44,63,101,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5501,618,742,866,990,445
743,コア3,昼戦,77,MG,M2HB,100,0,5,1075,35%,150%,515,113,40,16,95,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12327,616,739,862,986,446
743,コア3,昼戦,110,MG,FG42,100,0,5,745,35%,150%,515,92,62,33,115,0,13,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),12337,616,740,863,986,447
743,コア3,昼戦,84,MG,RPD,100,0,5,825,35%,150%,515,93,56,34,116,0,13,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),12320,616,739,862,985,448
743,コア3,昼戦,33,SMG,m45,100,0,5,925,5%,100%,8,63,44,69,98,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5463,614,737,860,983,449
743,コア3,昼戦,24,SMG,PP-2000,100,0,5,795,5%,100%,8,70,26,90,105,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5465,614,737,860,983,450
743,コア3,昼戦,271,MG,K3,100,0,5,825,35%,150%,515,82,52,35,129,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12281,614,736,859,982,451
743,コア3,昼戦,78,MG,M60,100,0,5,910,35%,150%,515,97,48,26,106,0,14,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12256,612,735,857,980,452
743,コア3,昼戦,87,MG,MG34,100,0,5,825,35%,150%,515,94,45,26,115,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12217,610,733,855,977,453
743,コア3,昼戦,22,SMG,PPS-43,100,0,5,880,5%,100%,8,65,44,69,98,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5433,611,733,855,977,454
743,コア3,昼戦,92,SMG,スペクトラM4,100,0,5,880,5%,100%,8,57,43,70,112,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5417,609,731,853,975,455
743,コア3,昼戦,85,MG,PK,100,0,5,950,35%,150%,515,101,43,23,79,0,16,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12187,609,731,853,974,456
743,コア3,昼戦,300,MG,CAR,100,0,5,825,35%,150%,515,98,54,29,107,0,13,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12139,606,728,849,971,457
743,コア3,昼戦,111,MG,AAT-52,100,0,5,910,35%,150%,515,87,47,23,113,0,15,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12136,606,728,849,970,458
743,コア3,昼戦,25,SMG,MP40,100,0,5,925,5%,100%,8,62,45,64,100,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5357,602,723,843,964,459
743,コア3,昼戦,77,MG,M2HB,100,0,5,1075,35%,150%,515,108,39,15,95,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),12028,601,721,841,962,460
743,コア3,昼戦,33,SMG,m45,100,0,5,925,5%,100%,8,62,43,66,98,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5335,600,720,840,960,461
743,コア3,昼戦,87,MG,MG34,100,0,5,825,35%,150%,515,90,44,25,115,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),11966,598,717,837,957,462
743,コア3,昼戦,111,MG,AAT-52,100,0,5,910,35%,150%,515,83,46,22,113,0,15,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),11887,594,713,832,950,463
743,コア3,昼戦,25,SMG,MP40,100,0,5,925,5%,100%,8,61,44,61,100,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5229,588,705,823,941,464
743,コア3,昼戦,20114,HG,ウェルロッドMkⅡ Mod,120,3,5,410,40%,150%,8,51,87,146,52,5,0,200,1,10,10,フラッシュライト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5057,442,530,619,707,465
743,コア3,昼戦,183,HG,コンテンダー,100,0,5,330,70%,150%,195,51,114,111,44,0,0,150,1,10,0,レッドサイト (5-Star),徹甲弾 (5-Star),X外骨格 (5-Star),4964,434,521,608,694,466
743,コア3,昼戦,183,HG,コンテンダー,100,0,5,330,70%,150%,195,49,110,107,44,0,0,100,0,10,0,レッドサイト (5-Star),徹甲弾 (5-Star),X外骨格 (5-Star),4860,425,510,595,680,467
743,コア3,昼戦,20114,HG,ウェルロッドMkⅡ Mod,120,3,5,410,40%,150%,8,48,79,136,52,5,0,100,0,10,10,フラッシュライト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4814,421,505,589,673,468
743,コア3,昼戦,20221,HG,GSh-18 Mod,120,3,5,370,50%,150%,50,55,81,124,61,0,0,200,1,10,10,レッドサイト (5-Star),専用装備 (5-Star),X外骨格 (5-Star),4688,410,492,574,656,469
743,コア3,昼戦,20097,HG,M950A Mod,120,3,5,400,40%,150%,8,53,66,129,72,0,0,200,1,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),4652,407,488,569,651,470
743,コア3,昼戦,20008,HG,マカロフ Mod,120,3,5,340,40%,150%,15,51,74,163,62,0,0,200,1,10,10,専用装備 (5-Star),専用装備 (5-Star),X外骨格 (5-Star),4542,397,476,556,635,471
743,コア3,昼戦,20007,HG,スチェッキン Mod,120,3,5,425,70%,150%,8,52,79,100,66,0,0,200,1,10,10,レッドサイト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4462,390,468,546,624,472
743,コア3,昼戦,20221,HG,GSh-18 Mod,120,3,5,370,50%,150%,50,51,76,115,61,0,0,100,0,10,10,レッドサイト (5-Star),専用装備 (5-Star),X外骨格 (5-Star),4445,388,466,544,622,473
743,コア3,昼戦,20053,RF,NTW-20 Mod,120,3,5,475,88%,175%,195,206,95,36,32,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7752,387,465,542,620,474
743,コア3,昼戦,20200,RF,XM3 Mod,120,3,5,430,88%,175%,195,167,114,38,37,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7761,388,465,543,620,475
743,コア3,昼戦,20097,HG,M950A Mod,120,3,5,400,40%,150%,8,50,60,121,72,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),4421,386,464,541,618,476
743,コア3,昼戦,20012,HG,C96 Mod,120,3,5,425,45%,150%,8,46,60,137,64,0,0,200,1,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),4347,380,456,532,608,477
743,コア3,昼戦,20039,RF,モシン・ナガン Mod,120,3,5,455,90%,180%,195,187,109,51,31,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),7601,380,456,532,608,478
743,コア3,昼戦,20252,RF,KSVK Mod,120,3,5,455,88%,175%,195,200,101,36,32,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7591,379,455,531,607,479
743,コア3,昼戦,20008,HG,マカロフ Mod,120,3,5,340,40%,150%,15,48,68,153,62,0,0,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),X外骨格 (5-Star),4329,378,454,530,606,480
743,コア3,昼戦,20124,RF,Super SASS Mod,120,3,5,455,88%,175%,195,154,84,36,40,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),7509,375,450,525,600,481
743,コア3,昼戦,261,RF,QBU-88,100,0,5,420,88%,175%,195,139,96,46,42,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7429,371,445,520,594,482
743,コア3,昼戦,20007,HG,スチェッキン Mod,120,3,5,425,70%,150%,8,49,74,93,66,0,0,100,0,10,10,レッドサイト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),4246,371,445,520,594,483
743,コア3,昼戦,20037,RF,M14 Mod,120,3,5,430,88%,175%,195,128,96,33,44,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),7401,370,444,518,592,484
743,コア3,昼戦,20001,HG,コルトSAA Mod,120,3,5,415,40%,150%,8,55,59,137,50,0,0,200,1,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),4220,369,443,516,590,485
743,コア3,昼戦,36,RF,スプリングフィールド,100,0,5,420,88%,175%,210,141,80,44,42,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7341,367,440,513,587,486
743,コア3,昼戦,316,RF,劉氏歩槍,100,0,5,400,88%,175%,195,153,97,33,40,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7349,367,440,514,587,487
743,コア3,昼戦,20200,RF,XM3 Mod,120,3,5,430,88%,175%,195,153,104,35,37,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7278,363,436,509,582,488
743,コア3,昼戦,20012,HG,C96 Mod,120,3,5,425,45%,150%,8,43,55,130,64,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),4145,362,435,507,580,489
743,コア3,昼戦,20053,RF,NTW-20 Mod,120,3,5,475,88%,175%,195,189,87,33,32,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7252,362,435,507,580,490
743,コア3,昼戦,50,RF,リー・エンフィールド,100,0,5,400,88%,175%,195,149,86,44,40,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),7229,361,433,506,578,491
743,コア3,昼戦,266,RF,R93,100,0,5,405,88%,175%,195,147,107,38,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),7214,360,432,504,577,492
743,コア3,昼戦,1031,RF,ぺこら,100,0,5,440,88%,195%,195,139,88,44,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),7208,360,432,504,576,493
