地区ID,地区名,戦闘形式,人形ID,種類,人形,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測,順位
748,コア8,夜戦,250,HG,HS2000,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3669,963,329
748,コア8,夜戦,303,HG,HP-35,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3669,963,330
748,コア8,夜戦,20161,SG,gun-10020161 Mod,100,0,10,10,防弾ベスト,スラッグ弾,暗視装備,7696,962,331
748,コア8,夜戦,323,SG,LTLX7000,150,1,10,0,防弾ベスト,バックショット,暗視装備,7684,960,332
748,コア8,夜戦,242,HG,P22,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3654,959,333
748,コア8,夜戦,163,SG,AA-12,100,0,10,0,防弾ベスト,専用装備,暗視装備,7657,957,334
748,コア8,夜戦,294,HG,ウェブリー,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3644,956,335
748,コア8,夜戦,4,HG,パイソン,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3634,953,336
748,コア8,夜戦,285,HG,C-93,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3631,953,337
748,コア8,夜戦,20091,HG,MP-446 Mod,200,1,10,10,暗視装備,ホローポイント弾,X外骨格,3620,950,338
748,コア8,夜戦,20159,SG,gun-10020159 Mod,200,1,10,10,防弾ベスト,スラッグ弾,暗視装備,7602,950,339
748,コア8,夜戦,233,HG,Px4 ストーム,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3621,950,340
748,コア8,夜戦,260,HG,PA-15,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3622,950,341
748,コア8,夜戦,96,HG,グリズリー,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3613,948,342
748,コア8,夜戦,1017,HG,ジル・スティングレイ,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3612,948,343
748,コア8,夜戦,188,SG,S.A.T.8,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7580,947,344
748,コア8,夜戦,272,HG,デザートイーグル,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3607,946,345
748,コア8,夜戦,1034,SG,ミノス,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7574,946,346
748,コア8,夜戦,1018,HG,セイ・P・アサギリ,100,0,10,0,暗視装備,ホローポイント弾,専用装備,3599,944,347
748,コア8,夜戦,324,SG,M6 ASW,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7547,943,348
748,コア8,夜戦,1001,HG,ノエル,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3581,940,349
748,コア8,夜戦,142,HG,Five-seven,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3579,939,350
748,コア8,夜戦,126,HG,NZ75,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3571,937,351
748,コア8,夜戦,20152,SG,gun-10020152 Mod,200,1,10,10,防弾ベスト,スラッグ弾,暗視装備,7502,937,352
748,コア8,夜戦,323,SG,LTLX7000,100,0,10,0,防弾ベスト,バックショット,暗視装備,7502,937,353
748,コア8,夜戦,303,HG,HP-35,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3566,936,354
748,コア8,夜戦,250,HG,HS2000,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3563,935,355
748,コア8,夜戦,20154,SG,M500 Mod,200,1,10,10,防弾ベスト,スラッグ弾,暗視装備,7473,934,356
748,コア8,夜戦,164,SG,FP-6,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7434,929,357
748,コア8,夜戦,229,SG,M870,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7422,927,358
748,コア8,夜戦,4,HG,パイソン,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3535,927,359
748,コア8,夜戦,188,SG,S.A.T.8,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7418,927,360
748,コア8,夜戦,151,SG,M1887,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7410,926,361
748,コア8,夜戦,166,HG,CZ75,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3528,926,362
748,コア8,夜戦,1034,SG,ミノス,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7392,924,363
748,コア8,夜戦,96,HG,グリズリー,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3517,923,364
748,コア8,夜戦,285,HG,C-93,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3517,923,365
748,コア8,夜戦,351,SG,gun-10000351,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7383,922,366
748,コア8,夜戦,233,HG,Px4 ストーム,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3513,922,367
748,コア8,夜戦,260,HG,PA-15,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3514,922,368
748,コア8,夜戦,20002,HG,M1911 Mod,100,0,10,10,暗視装備,専用装備,T外骨格,3512,921,369
748,コア8,夜戦,20005,HG,M1895 Mod,100,0,10,10,暗視装備,ホローポイント弾,T外骨格,3509,921,370
748,コア8,夜戦,324,SG,M6 ASW,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7371,921,371
748,コア8,夜戦,272,HG,デザートイーグル,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3508,920,372
748,コア8,夜戦,1006,HG,テレサ,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3502,919,373
748,コア8,夜戦,1022,SG,デイナ・ゼイン,150,1,10,0,専用装備,スラッグ弾,暗視装備,7321,915,374
748,コア8,夜戦,160,SG,Saiga-12,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7319,914,375
748,コア8,夜戦,282,SG,DP-12,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7306,913,376
748,コア8,夜戦,1009,HG,エル・クレア,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3480,913,377
748,コア8,夜戦,1010,HG,エル・フェイル,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3480,913,378
748,コア8,夜戦,1001,HG,ノエル,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3475,912,379
748,コア8,夜戦,20159,SG,gun-10020159 Mod,100,0,10,10,防弾ベスト,スラッグ弾,暗視装備,7290,911,380
748,コア8,夜戦,157,SG,Am KSG,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7279,909,381
748,コア8,夜戦,126,HG,NZ75,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3464,909,382
748,コア8,夜戦,142,HG,Five-seven,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3463,909,383
748,コア8,夜戦,20152,SG,gun-10020152 Mod,100,0,10,10,防弾ベスト,スラッグ弾,暗視装備,7279,909,384
748,コア8,夜戦,20154,SG,M500 Mod,100,0,10,10,防弾ベスト,スラッグ弾,暗視装備,7267,908,385
748,コア8,夜戦,164,SG,FP-6,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7254,906,386
748,コア8,夜戦,1002,SG,エルフェルト,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7240,905,387
748,コア8,夜戦,229,SG,M870,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7241,905,388
748,コア8,夜戦,1003,HG,キアナ,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3444,904,389
748,コア8,夜戦,151,SG,M1887,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7237,904,390
748,コア8,夜戦,20091,HG,MP-446 Mod,100,0,10,10,暗視装備,ホローポイント弾,T外骨格,3440,903,391
748,コア8,夜戦,281,SG,CAWS,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7218,902,392
748,コア8,夜戦,350,SG,gun-10000350,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7215,901,393
748,コア8,夜戦,351,SG,gun-10000351,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7207,900,394
748,コア8,夜戦,1006,HG,テレサ,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3424,898,395
748,コア8,夜戦,352,SG,gun-10000352,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7176,897,396
748,コア8,夜戦,166,HG,CZ75,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3419,897,397
748,コア8,夜戦,1002,SG,エルフェルト,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7177,897,398
748,コア8,夜戦,1022,SG,デイナ・ゼイン,100,0,10,0,専用装備,スラッグ弾,暗視装備,7160,895,399
748,コア8,夜戦,165,SG,M1014,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7157,894,400
748,コア8,夜戦,160,SG,Saiga-12,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7159,894,401
748,コア8,夜戦,99,HG,Gr Mk23,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3404,893,402
748,コア8,夜戦,269,HG,Gr P30,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3402,893,403
748,コア8,夜戦,332,HG,デリンジャー,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3400,892,404
748,コア8,夜戦,282,SG,DP-12,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7128,891,405
748,コア8,夜戦,157,SG,Am KSG,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7124,890,406
748,コア8,夜戦,331,HG,コリブリ,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3386,888,407
748,コア8,夜戦,1009,HG,エル・クレア,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3377,886,408
748,コア8,夜戦,1010,HG,エル・フェイル,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3377,886,409
748,コア8,夜戦,202,HG,Thunder,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3371,884,410
748,コア8,夜戦,212,HG,K5,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3371,884,411
748,コア8,夜戦,281,SG,CAWS,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7064,883,412
748,コア8,夜戦,350,SG,gun-10000350,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7056,882,413
748,コア8,夜戦,100,HG,P7,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3354,880,414
748,コア8,夜戦,346,HG,gun-10000346,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3356,880,415
748,コア8,夜戦,98,HG,SPP-1,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3342,877,416
748,コア8,夜戦,156,SG,Super-Shorty,150,1,10,0,防弾ベスト,バックショット,暗視装備,7020,877,417
748,コア8,夜戦,168,HG,Spitfire,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3342,877,418
748,コア8,夜戦,310,HG,Rex Zero 1,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3343,877,419
748,コア8,夜戦,1008,SG,ゼーレ,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,7014,876,420
748,コア8,夜戦,352,SG,gun-10000352,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,7004,875,421
748,コア8,夜戦,1003,HG,キアナ,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3335,875,422
748,コア8,夜戦,99,HG,Gr Mk23,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3328,873,423
748,コア8,夜戦,6,HG,トカレフ,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3323,872,424
748,コア8,夜戦,244,HG,TEC-9,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3319,871,425
748,コア8,夜戦,165,SG,M1014,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6975,871,426
748,コア8,夜戦,140,HG,PSM,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3317,870,427
748,コア8,夜戦,326,SG,512,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6961,870,428
748,コア8,夜戦,269,HG,Gr P30,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3305,867,429
748,コア8,夜戦,248,HG,ジェリコ,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3297,865,430
748,コア8,夜戦,331,HG,コリブリ,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3297,865,431
748,コア8,夜戦,332,HG,デリンジャー,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3296,865,432
748,コア8,夜戦,232,HG,MP-448,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3295,864,433
748,コア8,夜戦,302,SG,ディフェンダー,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6910,863,434
748,コア8,夜戦,1025,SG,トリエラ,150,1,10,0,防弾ベスト,専用装備,暗視装備,6907,863,435
748,コア8,夜戦,202,HG,Thunder,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3288,863,436
748,コア8,夜戦,153,SG,M37,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6900,862,437
748,コア8,夜戦,212,HG,K5,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3287,862,438
748,コア8,夜戦,346,HG,gun-10000346,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3277,860,439
748,コア8,夜戦,156,SG,Super-Shorty,100,0,10,0,防弾ベスト,バックショット,暗視装備,6868,858,440
748,コア8,夜戦,155,SG,M590,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6862,857,441
748,コア8,夜戦,3,HG,M9,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3262,856,442
748,コア8,夜戦,162,SG,SPAS-12,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6846,855,443
748,コア8,夜戦,1008,SG,ゼーレ,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6846,855,444
748,コア8,夜戦,14,HG,アストラ,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3252,853,445
748,コア8,夜戦,113,HG,セルジュコフ,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3252,853,446
748,コア8,夜戦,158,SG,KS-23,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6825,853,447
748,コア8,夜戦,189,SG,USAS-12,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6831,853,448
748,コア8,夜戦,100,HG,P7,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3253,853,449
748,コア8,夜戦,322,HG,QSB-91,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3248,852,450
748,コア8,夜戦,98,HG,SPP-1,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3247,852,451
748,コア8,夜戦,244,HG,TEC-9,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3248,852,452
748,コア8,夜戦,309,HG,WKp,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3242,851,453
748,コア8,夜戦,132,HG,59式,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3241,850,454
748,コア8,夜戦,168,HG,Spitfire,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3240,850,455
748,コア8,夜戦,310,HG,Rex Zero 1,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3239,850,456
748,コア8,夜戦,167,HG,Gr HK45,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3236,849,457
748,コア8,夜戦,6,HG,トカレフ,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3235,849,458
748,コア8,夜戦,155,SG,M590,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6799,849,459
748,コア8,夜戦,326,SG,512,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6793,849,460
748,コア8,夜戦,158,SG,KS-23,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6784,848,461
748,コア8,夜戦,189,SG,USAS-12,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6788,848,462
748,コア8,夜戦,140,HG,PSM,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3229,847,463
748,コア8,夜戦,162,SG,SPAS-12,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6781,847,464
748,コア8,夜戦,15,HG,G17,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3225,846,465
748,コア8,夜戦,123,HG,P99,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3224,846,466
748,コア8,夜戦,283,SG,リベレーター,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6773,846,467
748,コア8,夜戦,210,HG,CZ52,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3216,844,468
748,コア8,夜戦,232,HG,MP-448,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3212,843,469
748,コア8,夜戦,302,SG,ディフェンダー,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6749,843,470
748,コア8,夜戦,153,SG,M37,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6732,841,471
748,コア8,夜戦,248,HG,ジェリコ,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3207,841,472
748,コア8,夜戦,325,SG,PM5,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6726,840,473
748,コア8,夜戦,277,HG,Gr VP70,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3197,839,474
748,コア8,夜戦,1025,SG,トリエラ,100,0,10,0,防弾ベスト,専用装備,暗視装備,6716,839,475
748,コア8,夜戦,11,HG,P08,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3193,838,476
748,コア8,夜戦,3,HG,M9,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3190,837,477
748,コア8,夜戦,141,HG,Gr USPコンパクト,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3181,835,478
748,コア8,夜戦,186,HG,P226,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3178,834,479
748,コア8,夜戦,14,HG,アストラ,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3166,831,480
748,コア8,夜戦,299,SG,HSM10,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6645,830,481
748,コア8,夜戦,309,HG,WKp,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3164,830,482
748,コア8,夜戦,113,HG,セルジュコフ,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3160,829,483
748,コア8,夜戦,132,HG,59式,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3160,829,484
748,コア8,夜戦,322,HG,QSB-91,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3152,827,485
748,コア8,夜戦,15,HG,G17,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3149,826,486
748,コア8,夜戦,283,SG,リベレーター,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6610,826,487
748,コア8,夜戦,13,HG,92式,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3145,825,488
748,コア8,夜戦,167,HG,Gr HK45,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3140,824,489
748,コア8,夜戦,278,SG,Six12,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6574,821,490
748,コア8,夜戦,210,HG,CZ52,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3131,821,491
748,コア8,夜戦,123,HG,P99,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3124,820,492
748,コア8,夜戦,325,SG,PM5,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6564,820,493
748,コア8,夜戦,10,HG,PPK,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3113,817,494
748,コア8,夜戦,186,HG,P226,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3109,816,495
748,コア8,夜戦,141,HG,Gr USPコンパクト,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3103,814,496
748,コア8,夜戦,11,HG,P08,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3100,813,497
748,コア8,夜戦,190,SG,NS2000,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6501,812,498
748,コア8,夜戦,277,HG,Gr VP70,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,3096,812,499
748,コア8,夜戦,299,SG,HSM10,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6481,810,500
748,コア8,夜戦,321,SG,TS12,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6465,808,501
748,コア8,夜戦,353,SG,gun-10000353,150,1,10,0,防弾ベスト,スラッグ弾,暗視装備,6433,804,502
748,コア8,夜戦,139,HG,ブレン・テン,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3061,803,503
748,コア8,夜戦,278,SG,Six12,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6411,801,504
748,コア8,夜戦,9,HG,P38,150,1,10,0,暗視装備,ホローポイント弾,T外骨格,3048,800,505
748,コア8,夜戦,13,HG,92式,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3048,800,506
748,コア8,夜戦,90,HG,FF FNP9,150,1,10,0,暗視装備,ホローポイント弾,X外骨格,3035,796,507
748,コア8,夜戦,353,SG,gun-10000353,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6371,796,508
748,コア8,夜戦,10,HG,PPK,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,3032,795,509
748,コア8,夜戦,190,SG,NS2000,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6336,792,510
748,コア8,夜戦,321,SG,TS12,100,0,10,0,防弾ベスト,スラッグ弾,暗視装備,6302,787,511
748,コア8,夜戦,9,HG,P38,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,2977,781,512
748,コア8,夜戦,139,HG,ブレン・テン,100,0,10,0,暗視装備,ホローポイント弾,T外骨格,2970,779,513
748,コア8,夜戦,90,HG,FF FNP9,100,0,10,0,暗視装備,ホローポイント弾,X外骨格,2960,777,514
748,コア8,夜戦,20125,MG,gun-10020125 Mod,200,1,10,10,徹甲弾,専用装備,アサルトパック,5717,428,515
748,コア8,夜戦,20125,MG,gun-10020125 Mod,100,0,10,10,徹甲弾,専用装備,アサルトパック,5375,403,516
748,コア8,夜戦,20075,MG,M1918 Mod,200,1,10,10,徹甲弾,専用装備,専用装備,5057,379,517
748,コア8,夜戦,20081,MG,LWMMG Mod,200,1,10,10,徹甲弾,専用装備,アサルトパック,4800,360,518
748,コア8,夜戦,20075,MG,M1918 Mod,100,0,10,10,徹甲弾,専用装備,専用装備,4740,355,519
748,コア8,夜戦,253,MG,ルイス,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4612,345,520
748,コア8,夜戦,20199,MG,gun-10020199 Mod,200,1,10,10,徹甲弾,ドットサイト,アサルトパック,4586,343,521
748,コア8,夜戦,263,MG,Gr MG36,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4547,341,522
748,コア8,夜戦,20081,MG,LWMMG Mod,100,0,10,10,徹甲弾,専用装備,アサルトパック,4549,341,523
748,コア8,夜戦,20089,MG,ブレン Mod,200,1,10,10,徹甲弾,ドットサイト,アサルトパック,4534,340,524
748,コア8,夜戦,253,MG,ルイス,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4456,334,525
748,コア8,夜戦,292,MG,RPK-16,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4432,332,526
748,コア8,夜戦,112,MG,ネゲヴ,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4426,331,527
748,コア8,夜戦,263,MG,Gr MG36,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4407,330,528
748,コア8,夜戦,307,MG,ZB-26,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4385,328,529
748,コア8,夜戦,339,MG,RPK-203,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4370,327,530
748,コア8,夜戦,20199,MG,gun-10020199 Mod,100,0,10,10,徹甲弾,ドットサイト,アサルトパック,4356,326,531
748,コア8,夜戦,1021,MG,アルマ・アルマス,150,1,10,0,徹甲弾,ドットサイト,専用装備,4342,325,532
748,コア8,夜戦,185,MG,Ameli,150,1,10,0,徹甲弾,ドットサイト,専用装備,4321,324,533
748,コア8,夜戦,238,MG,88式,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4331,324,534
748,コア8,夜戦,208,MG,HMG21,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4309,323,535
748,コア8,夜戦,109,MG,Gr MG5,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4297,322,536
748,コア8,夜戦,292,MG,RPK-16,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4297,322,537
748,コア8,夜戦,112,MG,ネゲヴ,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4290,321,538
748,コア8,夜戦,20089,MG,ブレン Mod,100,0,10,10,徹甲弾,ドットサイト,アサルトパック,4273,320,539
748,コア8,夜戦,307,MG,ZB-26,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4259,319,540
748,コア8,夜戦,173,MG,PKP,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4237,317,541
748,コア8,夜戦,264,MG,ショーシャ,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4228,317,542
748,コア8,夜戦,20039,RF,モシン・ナガン Mod,200,1,10,10,徹甲弾,専用装備,専用装備,4214,316,543
748,コア8,夜戦,339,MG,RPK-203,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4226,316,544
748,コア8,夜戦,1021,MG,アルマ・アルマス,100,0,10,0,徹甲弾,ドットサイト,専用装備,4224,316,545
748,コア8,夜戦,109,MG,Gr MG5,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4204,315,546
748,コア8,夜戦,185,MG,Ameli,100,0,10,0,徹甲弾,ドットサイト,専用装備,4193,314,547
748,コア8,夜戦,238,MG,88式,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4195,314,548
748,コア8,夜戦,1033,MG,花園ゆりね,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4176,313,549
748,コア8,夜戦,208,MG,HMG21,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4184,313,550
748,コア8,夜戦,240,MG,Mk46,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4166,312,551
748,コア8,夜戦,345,MG,gun-10000345,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4138,310,552
748,コア8,夜戦,276,MG,Kord,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4121,309,553
748,コア8,夜戦,1026,MG,クラエス,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4111,308,554
748,コア8,夜戦,173,MG,PKP,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4113,308,555
748,コア8,夜戦,264,MG,ショーシャ,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4111,308,556
748,コア8,夜戦,319,MG,PM1910,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4085,306,557
748,コア8,夜戦,275,MG,M1895 CB,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4072,305,558
748,コア8,夜戦,1033,MG,花園ゆりね,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4073,305,559
748,コア8,夜戦,20053,RF,NTW-20 Mod,200,1,10,10,専用装備,オプティカル,カモフラージュマント,4059,304,560
748,コア8,夜戦,84,MG,RPD,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4055,304,561
748,コア8,夜戦,20200,RF,gun-10020200 Mod,200,1,10,10,徹甲弾,オプティカル,カモフラージュマント,4064,304,562
748,コア8,夜戦,79,MG,FF M249SAW,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4031,302,563
748,コア8,夜戦,88,MG,MG3,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,4029,302,564
748,コア8,夜戦,240,MG,Mk46,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4037,302,565
748,コア8,夜戦,345,MG,gun-10000345,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,4039,302,566
