地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修理,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
743,コア3,昼戦,119,AR,OTs-14,100,0,5,550,68%,150%,15,52,57,77,75,0,0,0,100,0,10,0,オプティカル (5-Star),-,X外骨格 (5-Star),4345,543,651,760,869,107
743,コア3,昼戦,85,MG,PK,100,0,5,950,55%,150%,515,111,38,25,79,0,11,0,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),固定銃架 (5-Star),10852,542,651,759,868,108
743,コア3,昼戦,175,AR,ART556,100,0,5,580,68%,150%,15,56,56,72,69,0,0,0,100,0,10,0,オプティカル (5-Star),-,X外骨格 (5-Star),4316,539,647,755,863,109
743,コア3,昼戦,276,MG,Kord,100,0,5,990,35%,150%,515,115,54,23,105,0,9,0,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),固定銃架 (5-Star),10784,539,647,754,862,110
743,コア3,昼戦,187,AR,Ak 5,100,0,5,580,68%,150%,15,57,53,62,75,0,0,0,150,1,10,0,オプティカル (5-Star),-,X外骨格 (5-Star),4300,537,645,752,860,111
743,コア3,昼戦,27,SMG,スコーピオン,100,0,5,795,25%,150%,8,46,14,118,91,0,0,0,100,0,10,0,X外骨格 (5-Star),専用装備 (5-Star),サイレンサー (5-Star),4711,529,635,741,847,112
743,コア3,昼戦,330,AR,FX-05,100,0,5,550,68%,150%,15,57,58,70,69,0,0,0,100,0,10,0,オプティカル (5-Star),-,X外骨格 (5-Star),4218,527,632,738,843,113
743,コア3,昼戦,280,SMG,MAT-49,100,0,5,925,25%,150%,8,46,15,107,80,0,0,0,100,0,1,0,X外骨格 (5-Star),ホローポイント弾 (5-Star),サイレンサー (5-Star),4653,523,628,732,837,114
743,コア3,昼戦,72,AR,TAR-21,100,0,5,525,68%,150%,15,52,51,67,79,0,0,0,100,0,10,0,オプティカル (5-Star),-,X外骨格 (5-Star),4137,517,620,723,827,115
743,コア3,昼戦,66,AR,56-1式,100,0,5,690,68%,150%,15,56,37,57,69,0,0,0,100,0,10,0,オプティカル (5-Star),-,X外骨格 (5-Star),4053,506,607,709,810,116
743,コア3,昼戦,18,SMG,イングラム,100,0,5,880,25%,150%,15,30,12,102,90,0,0,0,100,0,10,0,X外骨格 (5-Star),信号弾 (5-Star),サイレンサー (5-Star),4499,506,607,708,809,117
743,コア3,昼戦,22,SMG,PPS-43,100,0,5,880,25%,150%,15,35,14,99,73,0,0,0,100,0,10,0,X外骨格 (5-Star),信号弾 (5-Star),サイレンサー (5-Star),4445,500,600,700,800,118
743,コア3,昼戦,288,AR,CR-21,100,0,5,550,68%,150%,15,51,55,66,81,0,0,0,100,0,1,0,オプティカル (5-Star),-,X外骨格 (5-Star),3982,497,597,696,796,119
743,コア3,昼戦,121,MG,Mk48,100,0,5,870,35%,150%,515,95,47,28,107,0,10,0,100,0,1,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),-,9902,495,594,693,792,120
743,コア3,昼戦,281,SG,CAWS,100,0,5,1235,88%,150%,15,32,33,14,35,23,5,0,100,0,10,0,-,フラッシュ弾 (5-Star),オプティカル (5-Star),5537,484,581,678,775,121
743,コア3,昼戦,352,SG,Nova,100,0,5,1320,88%,172%,15,48,14,17,29,19,7,0,100,0,10,0,-,バックショット (5-Star),オプティカル (5-Star),5434,475,570,665,760,122
743,コア3,昼戦,326,SG,512,100,0,5,1280,88%,150%,15,39,36,14,31,20,3,0,100,0,10,0,-,フラッシュ弾 (5-Star),オプティカル (5-Star),5359,468,562,656,750,123
743,コア3,昼戦,189,SG,USAS-12,100,0,5,1300,88%,150%,15,31,32,11,37,22,5,0,100,0,10,0,-,フラッシュ弾 (5-Star),オプティカル (5-Star),5342,467,560,654,747,124
743,コア3,昼戦,162,SG,SPAS-12,100,0,5,1375,88%,150%,15,35,32,10,32,21,4,0,100,0,10,0,-,フラッシュ弾 (5-Star),オプティカル (5-Star),5326,466,559,652,745,125
743,コア3,昼戦,302,SG,ディフェンダー,100,0,5,1235,88%,150%,15,40,34,18,27,18,8,0,100,0,10,0,-,フラッシュ弾 (5-Star),オプティカル (5-Star),5325,465,559,652,745,126
743,コア3,昼戦,165,SG,M1014,100,0,5,1375,40%,150%,15,33,33,12,32,21,4,0,100,0,1,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),4961,434,520,607,694,127
743,コア3,昼戦,155,SG,M590,100,0,5,1320,40%,150%,15,34,32,11,31,22,4,0,100,0,1,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),4847,424,508,593,678,128
743,コア3,昼戦,156,SG,Super-Shorty,100,0,5,1210,40%,150%,15,30,35,20,30,20,3,0,100,0,1,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),4815,421,505,589,674,129
743,コア3,昼戦,283,SG,リベレーター,100,0,5,1155,40%,150%,15,38,33,16,30,21,4,0,100,0,1,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),4733,414,496,579,662,130
743,コア3,昼戦,20114,HG,ウェルロッドMkⅡ Mod,117,3,5,405,60%,150%,15,36,86,147,51,5,0,0,200,1,10,10,サイレンサー (5-Star),信号弾 (5-Star),専用装備 (5-Star),4531,396,475,555,634,131
743,コア3,昼戦,183,HG,コンテンダー,100,0,5,330,60%,150%,195,49,90,97,44,0,0,0,100,0,10,0,サイレンサー (5-Star),徹甲弾 (5-Star),-,4438,388,465,543,621,132
743,コア3,昼戦,20037,RF,M14 Mod,120,3,5,430,88%,175%,195,128,96,33,44,0,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),7317,365,439,512,585,133
743,コア3,昼戦,20008,HG,マカロフ Mod,115,3,5,340,40%,150%,15,50,73,142,61,0,0,0,200,1,10,10,専用装備 (5-Star),専用装備 (5-Star),-,4107,359,431,503,574,134
743,コア3,昼戦,20053,RF,NTW-20 Mod,120,3,5,475,60%,175%,195,206,95,46,32,0,0,0,200,1,10,10,専用装備 (5-Star),サイレンサー (5-Star),カモフラージュマント (5-Star),7045,352,422,493,563,135
743,コア3,昼戦,48,RF,WA2000,100,0,5,440,90%,175%,195,148,91,33,39,0,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),7044,352,422,493,563,136
743,コア3,昼戦,20095,RF,漢陽88式 Mod,120,3,5,520,90%,175%,195,146,80,45,37,0,0,0,200,1,10,10,専用装備 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),7027,351,421,491,562,137
743,コア3,昼戦,20039,RF,モシン・ナガン Mod,116,3,5,450,90%,180%,195,172,99,47,31,0,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),7012,350,420,490,560,138
743,コア3,昼戦,20221,HG,GSh-18 Mod,116,3,5,365,40%,150%,50,51,56,104,61,0,0,0,100,0,10,10,サイレンサー (5-Star),専用装備 (5-Star),-,3939,344,413,482,551,139
743,コア3,昼戦,50,RF,リー・エンフィールド,100,0,5,400,88%,175%,195,142,82,42,40,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6880,344,412,481,550,140
743,コア3,昼戦,20007,HG,スチェッキン Mod,117,3,5,425,60%,150%,15,36,63,109,65,0,0,0,200,1,10,10,専用装備 (5-Star),信号弾 (5-Star),専用装備 (5-Star),3928,343,412,481,549,141
743,コア3,昼戦,160,SG,Saiga-12,89,0,4,1000,40%,150%,15,29,32,11,34,21,5,0,100,0,10,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),3865,338,405,473,541,142
743,コア3,昼戦,46,RF,Kar98k,100,0,5,420,88%,195%,195,142,82,44,34,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6620,331,397,463,529,143
743,コア3,昼戦,20097,HG,M950A Mod,115,3,5,400,40%,150%,15,34,60,100,71,0,0,0,100,0,10,10,専用装備 (5-Star),信号弾 (5-Star),-,3734,326,392,457,522,144
743,コア3,昼戦,20051,RF,FF FN49 Mod,115,3,5,475,88%,175%,195,125,67,35,39,0,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6312,315,378,441,504,145
743,コア3,昼戦,20252,RF,KSVK Mod,120,3,5,455,40%,175%,195,200,101,36,32,0,0,0,200,1,10,10,専用装備 (5-Star),-,カモフラージュマント (5-Star),6256,312,375,437,500,146
743,コア3,昼戦,20001,HG,コルトSAA Mod,120,3,5,415,40%,150%,15,42,54,94,49,0,0,0,100,0,10,10,専用装備 (5-Star),信号弾 (5-Star),-,3432,300,360,420,480,147
743,コア3,昼戦,242,HG,P22,100,0,5,350,45%,150%,15,30,70,136,61,0,0,0,100,0,10,0,専用装備 (5-Star),信号弾 (5-Star),-,3394,296,356,415,475,148
743,コア3,昼戦,261,RF,QBU-88,100,0,5,420,40%,150%,195,143,92,44,42,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,測距儀 (5-Star),5918,295,355,414,473,149
743,コア3,昼戦,1017,HG,ジル・スティングレイ,100,0,5,400,20%,150%,15,32,56,146,55,0,0,0,100,0,10,0,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),3376,295,354,413,472,150
743,コア3,昼戦,36,RF,スプリングフィールド,100,0,5,420,40%,150%,210,145,76,42,42,0,0,0,100,0,10,0,専用装備 (5-Star),-,測距儀 (5-Star),5822,291,349,407,465,151
743,コア3,昼戦,233,HG,Px4 ストーム,100,0,5,340,40%,150%,15,37,73,123,56,0,0,0,100,0,10,0,専用装備 (5-Star),信号弾 (5-Star),-,3326,291,349,407,465,152
743,コア3,昼戦,316,RF,劉氏歩槍,100,0,5,400,40%,175%,195,146,93,32,40,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,カモフラージュマント (5-Star),5809,290,348,406,464,153
743,コア3,昼戦,20220,HG,MP-443 Mod,115,3,5,390,20%,150%,15,36,78,87,60,0,0,0,100,0,10,10,暗視装備 (5-Star),専用装備 (5-Star),-,3297,288,346,403,461,154
743,コア3,昼戦,96,HG,グリズリー,100,0,5,430,20%,150%,15,40,54,100,53,0,0,0,100,0,10,0,暗視装備 (5-Star),信号弾 (5-Star),専用装備 (5-Star),3283,287,344,402,459,155
743,コア3,昼戦,1018,HG,セイ・P・アサギリ,100,0,5,425,20%,150%,15,32,62,115,52,0,0,0,100,0,10,0,暗視装備 (5-Star),信号弾 (5-Star),専用装備 (5-Star),3282,287,344,402,459,156
743,コア3,昼戦,126,HG,NZ75,100,0,5,365,50%,150%,15,35,66,98,62,0,0,0,100,0,10,0,専用装備 (5-Star),信号弾 (5-Star),-,3269,286,343,400,457,157
743,コア3,昼戦,266,RF,R93,100,0,5,405,40%,175%,195,140,102,36,39,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,カモフラージュマント (5-Star),5701,285,342,399,456,158
743,コア3,昼戦,1024,RF,リコ,100,0,5,400,40%,195%,195,143,88,37,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),-,専用装備 (5-Star),5671,283,340,396,453,159
743,コア3,昼戦,20005,HG,M1895 Mod,118,3,5,355,40%,150%,15,37,55,119,44,0,0,0,100,0,10,10,専用装備 (5-Star),信号弾 (5-Star),-,3216,281,337,393,450,160
743,コア3,昼戦,1031,RF,ぺこら,100,0,5,440,40%,195%,195,133,84,42,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,専用装備 (5-Star),5561,278,333,389,444,161
743,コア3,昼戦,296,RF,Gr SL8,100,0,5,425,40%,175%,195,126,82,41,41,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,カモフラージュマント (5-Star),5527,276,331,386,442,162
743,コア3,昼戦,329,RF,SVCh,100,0,5,435,40%,175%,195,152,102,32,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,カモフラージュマント (5-Star),5499,274,329,384,439,163
743,コア3,昼戦,43,RF,SVD,100,0,5,400,40%,175%,195,147,88,37,37,0,0,0,150,1,10,0,専用装備 (5-Star),-,カモフラージュマント (5-Star),5464,273,327,382,437,164
743,コア3,昼戦,312,RF,VSK-94,100,0,5,440,40%,175%,195,140,83,34,38,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,カモフラージュマント (5-Star),5466,273,327,382,437,165
743,コア3,昼戦,231,RF,M82A1,100,0,5,440,40%,175%,195,166,81,32,34,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,カモフラージュマント (5-Star),5456,272,327,381,436,166
743,コア3,昼戦,20002,HG,M1911 Mod,116,3,5,375,20%,150%,8,47,54,81,58,0,0,0,100,0,10,10,暗視装備 (5-Star),専用装備 (5-Star),-,3109,272,326,380,435,167
743,コア3,昼戦,317,RF,モンドラゴンM1908,100,0,5,420,40%,195%,195,118,78,36,41,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,専用装備 (5-Star),5446,272,326,381,435,168
743,コア3,昼戦,257,RF,M200,100,0,5,440,40%,175%,195,153,101,33,34,0,0,0,100,0,10,0,徹甲弾 (5-Star),-,カモフラージュマント (5-Star),5415,270,324,379,433,169
743,コア3,昼戦,20201,RF,ゲパード M1 Mod,115,3,5,450,40%,150%,215,181,87,31,30,0,0,0,100,0,10,10,専用装備 (5-Star),-,測距儀 (5-Star),5390,269,323,377,431,170
743,コア3,昼戦,294,HG,ウェブリー,100,0,5,430,20%,150%,15,31,70,86,56,0,0,0,100,0,10,0,暗視装備 (5-Star),信号弾 (5-Star),-,3043,266,319,372,426,171
743,コア3,昼戦,20049,RF,56式半 Mod,115,3,5,475,40%,175%,195,126,74,39,37,0,0,0,100,0,10,10,専用装備 (5-Star),-,カモフラージュマント (5-Star),5287,264,317,370,422,172
743,コア3,昼戦,270,RF,四式,100,0,5,420,40%,175%,195,128,78,39,39,0,0,0,100,0,10,0,専用装備 (5-Star),-,カモフラージュマント (5-Star),5259,262,315,368,420,173
743,コア3,昼戦,348,RF,HS.50,100,0,5,440,40%,175%,135,177,89,31,33,0,0,0,100,0,10,0,狙撃弾 (5-Star),-,カモフラージュマント (5-Star),5252,262,315,367,420,174
743,コア3,昼戦,1020,RF,ステラ・星井,100,0,5,450,40%,180%,135,133,89,38,38,0,0,0,100,0,10,0,狙撃弾 (5-Star),-,専用装備 (5-Star),5113,255,306,357,409,175
743,コア3,昼戦,342,AR,KH2002,66,0,3,330,20%,150%,15,44,38,29,70,0,0,0,100,0,1,0,暗視装備 (5-Star),-,-,1507,188,226,263,301,176
743,コア3,昼戦,181,AR,T91,30,0,3,240,20%,150%,15,31,19,19,59,0,0,0,100,0,10,0,-,-,-,1084,135,162,189,216,177
743,コア3,昼戦,287,AR,SIG-556,30,0,3,237,20%,150%,15,31,19,19,59,0,0,0,100,0,10,0,-,-,-,1080,135,162,189,216,178
743,コア3,昼戦,365,AR,SCR,30,0,3,216,20%,150%,15,29,23,21,59,0,0,0,100,0,10,0,-,-,-,1075,134,161,188,215,179
743,コア3,昼戦,12,HG,C96,70,0,4,280,20%,150%,15,26,32,48,56,0,0,0,100,0,1,0,暗視装備 (5-Star),-,-,1357,118,142,166,189,180
743,コア3,昼戦,286,SMG,K-PDW,30,0,3,351,5%,150%,15,20,7,30,64,0,0,0,100,0,1,0,-,-,-,948,106,127,149,170,181
743,コア3,昼戦,216,AR,XM8,30,0,3,210,20%,150%,15,29,19,18,62,0,0,0,100,0,1,0,-,-,-,848,106,127,148,169,182
743,コア3,昼戦,355,SMG,ビグネロン M2,30,0,3,342,5%,150%,15,18,7,31,67,0,0,0,100,0,1,0,-,-,-,938,105,126,147,168,183
743,コア3,昼戦,9,HG,P38,63,0,3,162,20%,150%,15,24,35,58,50,0,0,0,100,0,1,0,暗視装備 (5-Star),-,-,902,78,94,110,126,184
743,コア3,昼戦,1026,MG,クラエス,62,0,1,127,55%,150%,515,72,30,26,115,0,8,0,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),-,1532,76,91,107,122,185
743,コア3,昼戦,331,HG,コリブリ,30,0,3,129,20%,150%,15,9,25,51,44,0,0,0,100,0,10,0,-,-,-,824,72,86,100,115,186
743,コア3,昼戦,59,SMG,AK-74U,11,0,2,214,5%,150%,15,18,5,17,62,0,0,0,100,0,10,0,-,-,-,628,70,84,98,113,187
743,コア3,昼戦,333,SMG,VP1915,11,0,2,224,5%,150%,15,13,4,17,68,0,0,0,100,0,10,0,-,-,-,626,70,84,98,112,188
743,コア3,昼戦,167,HG,Gr HK45,30,0,3,129,20%,150%,15,21,25,34,43,0,0,0,100,0,1,0,-,-,-,658,57,69,80,92,189
743,コア3,昼戦,14,HG,アストラ,30,0,3,156,20%,150%,15,20,19,29,40,0,0,0,100,0,1,0,-,-,-,643,56,67,78,90,190
743,コア3,昼戦,227,AR,A-91,11,0,2,124,20%,150%,15,25,13,10,54,0,0,0,100,0,1,0,-,-,-,437,54,65,76,87,191
743,コア3,昼戦,336,SMG,PPD-40,11,0,2,204,5%,150%,15,13,5,18,64,0,0,0,100,0,1,0,-,-,-,486,54,65,76,87,192
743,コア3,昼戦,267,SMG,MP41,11,0,2,214,5%,150%,15,14,5,15,55,0,0,0,100,0,1,0,-,-,-,472,53,63,74,84,193
743,コア3,昼戦,314,AR,StG-940,11,0,2,122,20%,150%,15,24,12,11,50,0,0,0,100,0,1,0,-,-,-,412,51,61,72,82,194
743,コア3,昼戦,291,SMG,43M,11,0,2,204,5%,150%,15,14,5,13,63,0,0,0,100,0,1,0,-,-,-,453,50,61,71,81,195
743,コア3,昼戦,158,SG,KS-23,11,0,2,304,40%,150%,15,20,3,3,19,5,3,0,66,0,1,0,-,-,-,571,49,59,69,79,196
743,コア3,昼戦,23,SMG,PP-90,11,0,2,176,5%,150%,15,11,4,19,69,0,0,0,74,0,1,0,-,-,-,443,49,59,69,79,197
743,コア3,昼戦,120,AR,ARX-160,11,0,2,110,20%,150%,15,22,11,11,53,0,0,0,74,0,1,0,-,-,-,390,48,58,68,78,198
743,コア3,昼戦,116,SMG,Z-62,11,0,2,186,5%,150%,15,12,4,17,55,0,0,0,66,0,1,0,-,-,-,435,48,58,68,78,199
743,コア3,昼戦,44,RF,SV-98,35,0,3,171,40%,150%,15,76,34,14,29,0,0,0,100,0,1,0,-,-,-,957,47,57,66,76,200
743,コア3,昼戦,325,SG,PM5,11,0,2,262,40%,150%,15,17,4,5,21,4,5,0,100,0,1,0,-,-,-,542,47,56,66,75,201
743,コア3,昼戦,145,RF,OTs-44,30,0,3,156,40%,150%,15,88,28,14,25,0,0,0,100,0,1,0,-,-,-,893,44,53,62,71,202
743,コア3,昼戦,297,AR,FI M82,31,0,1,74,20%,150%,15,30,19,19,58,0,0,0,100,0,1,0,-,-,-,287,35,43,50,57,203
743,コア3,昼戦,272,HG,デザートイーグル,11,0,2,80,40%,150%,15,18,14,15,38,0,0,0,100,0,1,0,-,-,-,354,30,37,43,49,204
743,コア3,昼戦,1030,SMG,邪神ちゃん,1,0,1,102,5%,150%,15,9,2,9,54,0,0,0,64,0,10,0,-,-,-,267,30,36,42,48,205
743,コア3,昼戦,250,HG,HS2000,42,0,1,51,20%,150%,15,23,32,46,50,0,0,0,100,0,10,0,-,-,-,341,29,35,41,47,206
743,コア3,昼戦,378,AR,SCAR-L,1,0,1,55,20%,150%,15,19,6,7,49,0,0,0,100,0,10,0,-,-,-,231,28,34,40,46,207
743,コア3,昼戦,1036,SMG,星川リリィ,1,0,1,88,5%,150%,15,10,2,11,68,0,1,0,50,0,10,0,-,-,-,258,29,34,40,46,208
743,コア3,昼戦,1038,AR,水野愛,1,0,1,58,20%,150%,15,20,7,5,45,0,1,0,50,0,10,0,-,-,-,233,29,34,40,46,209
743,コア3,昼戦,232,HG,MP-448,11,0,2,70,20%,150%,15,12,15,23,42,0,0,0,100,0,1,0,-,-,-,325,28,34,39,45,210
743,コア3,昼戦,289,AR,R5,1,0,1,62,20%,150%,15,21,8,7,51,0,0,0,100,0,1,0,-,-,-,191,23,28,33,38,211
743,コア3,昼戦,144,SMG,MT-9,1,0,1,102,5%,150%,15,11,3,10,63,0,0,0,100,0,1,0,-,-,-,210,23,28,33,37,212
743,コア3,昼戦,295,SMG,CF-05,1,0,1,96,5%,150%,15,11,3,11,61,0,0,0,100,0,1,0,-,-,-,208,23,28,32,37,213
743,コア3,昼戦,102,SMG,UMP40,1,0,1,90,5%,150%,15,11,3,11,59,0,0,0,100,0,1,0,-,-,-,201,22,27,31,36,214
743,コア3,昼戦,218,SMG,T77,1,0,1,93,5%,150%,15,11,3,11,66,0,0,0,100,0,1,0,-,-,-,203,22,27,31,36,215
743,コア3,昼戦,301,SMG,MAS-38,1,0,1,96,5%,150%,15,11,3,11,57,0,0,0,100,0,1,0,-,-,-,204,22,27,32,36,216
743,コア3,昼戦,209,SMG,OTs-39,1,0,1,96,5%,150%,15,12,3,11,52,0,0,0,100,0,1,0,-,-,-,204,22,27,32,36,217
743,コア3,昼戦,225,SMG,Cx4 ストーム,1,0,1,90,5%,150%,15,14,3,11,44,0,0,0,100,0,1,0,-,-,-,199,22,26,31,35,218
743,コア3,昼戦,327,SMG,SUB-2000,1,0,1,97,5%,150%,15,10,2,9,59,0,0,0,66,0,1,0,-,-,-,197,22,26,31,35,219
743,コア3,昼戦,247,RF,K31,11,0,2,86,40%,150%,15,57,18,10,28,0,0,0,100,0,1,0,-,-,-,447,22,26,31,35,220
743,コア3,昼戦,278,SG,Six12,2,0,1,123,40%,150%,15,15,4,4,22,3,4,0,100,0,1,0,-,-,-,248,21,26,30,34,221
743,コア3,昼戦,223,AR,Model L,1,0,1,55,20%,150%,15,20,7,7,50,0,0,0,100,0,1,0,-,-,-,172,21,25,30,34,222
743,コア3,昼戦,128,RF,M99,11,0,2,98,40%,150%,15,63,17,7,23,0,0,0,69,0,1,0,-,-,-,437,21,26,30,34,223
743,コア3,昼戦,279,AR,INSAS,1,0,1,55,20%,150%,15,19,8,7,48,0,0,0,100,0,1,0,-,-,-,172,21,25,30,34,224
743,コア3,昼戦,308,RF,C14,11,0,2,102,40%,150%,15,59,18,8,23,0,0,0,100,0,1,0,-,-,-,426,21,25,29,34,225
743,コア3,昼戦,169,SMG,SCW,1,0,1,84,5%,150%,15,13,3,11,65,0,0,0,100,0,1,0,-,-,-,193,21,26,30,34,226
743,コア3,昼戦,335,AR,フェドロフ,1,0,1,55,20%,150%,15,21,8,7,39,0,0,0,100,0,1,0,-,-,-,171,21,25,29,34,227
743,コア3,昼戦,344,AR,FARA 83,1,0,1,55,20%,150%,15,17,7,6,52,0,0,0,65,0,1,0,-,-,-,170,21,25,29,34,228
743,コア3,昼戦,33,SMG,m45,1,0,1,93,5%,150%,15,12,2,9,52,0,0,0,50,0,1,0,-,-,-,189,21,25,29,34,229
743,コア3,昼戦,138,AR,6P62,1,0,1,61,20%,150%,15,26,6,5,36,0,0,0,100,0,1,0,-,-,-,168,21,25,29,33,230
743,コア3,昼戦,258,AR,マガル,1,0,1,58,20%,150%,15,17,7,6,46,0,0,0,100,0,1,0,-,-,-,167,20,25,29,33,231
743,コア3,昼戦,190,SG,NS2000,1,0,1,127,40%,150%,15,14,3,3,19,3,5,0,100,0,1,0,-,-,-,242,21,25,29,33,232
743,コア3,昼戦,152,SG,M1897,1,0,1,127,40%,150%,15,15,3,3,18,3,4,0,100,0,1,0,-,-,-,242,21,25,29,33,233
743,コア3,昼戦,284,RF,Zas M76,11,0,2,94,40%,150%,15,50,18,10,27,0,0,0,100,0,1,0,-,-,-,423,21,25,29,33,234
743,コア3,昼戦,299,SG,HSM10,1,0,1,124,40%,150%,15,14,3,3,19,3,4,0,100,0,1,0,-,-,-,238,20,24,29,33,235
743,コア3,昼戦,321,SG,TS12,1,0,1,121,40%,150%,15,14,3,3,21,3,3,0,100,0,1,0,-,-,-,236,20,24,28,33,236
743,コア3,昼戦,353,SG,MAG-7,1,0,1,121,40%,150%,15,18,3,3,18,3,5,0,100,0,1,0,-,-,-,241,21,25,29,33,237
743,コア3,昼戦,150,SMG,シプカ,1,0,1,84,5%,150%,15,9,2,10,65,0,0,0,74,0,1,0,-,-,-,188,21,25,29,33,238
743,コア3,昼戦,343,AR,APC556,1,0,1,57,20%,150%,15,17,6,6,51,0,0,0,67,0,1,0,-,-,-,169,21,25,29,33,239
743,コア3,昼戦,94,SMG,64式,1,0,1,88,5%,150%,15,11,2,9,65,0,0,0,50,0,1,0,-,-,-,184,20,24,28,33,240
743,コア3,昼戦,92,SMG,スペクトラM4,1,0,1,88,5%,150%,15,10,2,10,63,0,0,0,50,0,1,0,-,-,-,185,20,24,29,33,241
743,コア3,昼戦,170,AR,ASh-12.7,1,0,1,55,20%,150%,15,24,6,5,39,0,0,0,100,0,1,0,-,-,-,162,20,24,28,32,242
743,コア3,昼戦,74,AR,SIG-510,1,0,1,58,20%,150%,15,20,5,5,39,0,0,0,50,0,1,0,-,-,-,155,19,23,27,31,243
743,コア3,昼戦,71,AR,ガリル,1,0,1,53,20%,150%,15,18,6,6,43,0,0,0,100,0,1,0,-,-,-,154,19,23,26,30,244
743,コア3,昼戦,1035,HG,山田たえ,1,0,1,47,20%,150%,15,10,6,9,36,0,1,0,50,0,10,0,-,-,-,211,18,22,25,29,245
743,コア3,昼戦,375,HG,コルトウォーカー,1,0,1,30,20%,150%,15,14,9,15,38,0,0,0,100,0,10,0,-,-,-,206,18,21,25,28,246
743,コア3,昼戦,140,HG,PSM,25,0,1,35,20%,150%,15,12,23,37,48,0,0,0,72,0,1,0,-,-,-,189,16,19,23,26,247
743,コア3,昼戦,113,HG,セルジュコフ,14,0,1,40,20%,150%,15,16,16,18,43,0,0,0,100,0,1,0,-,-,-,175,15,18,21,24,248
743,コア3,昼戦,180,RF,PzB39,31,0,1,55,40%,150%,15,80,27,13,25,0,0,0,66,0,1,0,-,-,-,288,14,17,20,23,249
743,コア3,昼戦,210,HG,CZ52,11,0,1,42,20%,150%,15,16,13,16,38,0,0,0,100,0,1,0,-,-,-,167,14,17,20,23,250
743,コア3,昼戦,1040,MG,ゆうぎり,1,0,1,80,5%,150%,15,37,4,4,85,0,9,0,50,0,10,0,-,-,-,284,14,17,19,22,251
743,コア3,昼戦,42,RF,PTRD,23,0,1,57,40%,150%,15,82,26,11,21,0,0,0,100,0,1,0,-,-,-,267,13,16,18,21,252
743,コア3,昼戦,322,HG,QSB-91,4,0,1,36,20%,150%,15,15,11,12,37,0,0,0,100,0,1,0,-,-,-,150,13,15,18,21,253
743,コア3,昼戦,186,HG,P226,2,0,1,37,20%,150%,15,13,10,11,43,0,0,0,100,0,1,0,-,-,-,149,13,15,18,20,254
743,コア3,昼戦,310,HG,Rex Zero 1,1,0,1,35,20%,150%,15,13,9,11,42,0,0,0,100,0,1,0,-,-,-,148,12,15,18,20,255
743,コア3,昼戦,346,HG,CZ100,1,0,1,37,20%,150%,15,12,8,12,40,0,0,0,100,0,1,0,-,-,-,147,12,15,18,20,256
743,コア3,昼戦,332,HG,デリンジャー,1,0,1,35,20%,150%,15,12,9,13,35,0,0,0,100,0,1,0,-,-,-,145,12,15,17,20,257
743,コア3,昼戦,88,MG,MG3,1,0,1,99,5%,150%,15,34,5,4,90,0,10,0,100,0,1,0,-,-,-,251,12,15,17,20,258
743,コア3,昼戦,149,MG,AEK-999,1,0,1,83,5%,150%,15,36,5,5,83,0,10,0,100,0,1,0,-,-,-,238,11,14,16,19,259
743,コア3,昼戦,254,MG,UKM-2000,1,0,1,85,5%,150%,15,37,5,5,81,0,11,0,100,0,1,0,-,-,-,245,12,14,17,19,260
