地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修理,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
738,上級8,昼戦,27,SMG,スコーピオン,100,0,5,795,5%,100%,8,61,44,88,115,0,0,0,100,0,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),5560,625,750,875,1000,600
738,上級8,昼戦,137,SMG,PP-19-01,100,0,5,970,5%,100%,8,59,44,72,109,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5557,625,750,875,1000,601
738,上級8,昼戦,146,RF,Gr G28,100,0,5,440,88%,175%,195,125,84,31,39,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6256,625,750,875,1000,602
738,上級8,昼戦,334,RF,Model 99,100,0,5,485,88%,175%,195,134,89,40,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6250,625,750,875,1000,603
738,上級8,昼戦,364,SMG,MPK,100,0,5,925,5%,100%,8,62,44,79,102,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5558,625,750,875,1000,604
738,上級8,昼戦,20091,HG,MP-446 Mod,120,3,5,340,50%,150%,8,48,80,104,60,0,0,0,100,0,10,10,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3570,624,749,874,999,605
738,上級8,昼戦,42,RF,PTRD,100,0,5,465,88%,175%,195,167,79,31,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6243,624,749,874,998,606
738,上級8,昼戦,20093,SMG,IDW Mod,120,3,5,770,5%,100%,8,59,47,97,99,0,0,0,100,0,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5542,623,748,872,997,607
738,上級8,昼戦,102,SMG,UMP40,100,0,5,900,5%,100%,8,59,45,79,109,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5544,623,748,873,997,608
738,上級8,昼戦,150,SMG,シプカ,100,0,5,840,5%,100%,8,56,45,83,119,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5539,623,747,872,997,609
738,上級8,昼戦,327,SMG,SUB-2000,100,0,5,970,5%,100%,8,59,45,73,108,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5538,623,747,872,996,610
738,上級8,昼戦,280,SMG,MAT-49,100,0,5,925,5%,100%,8,61,45,77,104,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5535,622,747,871,996,611
738,上級8,昼戦,20005,HG,M1895 Mod,120,3,5,360,40%,150%,8,46,55,154,45,0,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3555,622,746,870,995,612
738,上級8,昼戦,305,RF,タブク,100,0,5,420,88%,175%,195,121,86,38,39,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6220,622,746,870,995,613
738,上級8,昼戦,144,SMG,MT-9,100,0,5,1015,5%,100%,8,58,45,66,112,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5526,621,746,870,994,614
738,上級8,昼戦,131,SMG,EVO 3,100,0,5,970,5%,100%,8,55,44,72,117,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5525,621,745,870,994,615
738,上級8,昼戦,145,RF,OTs-44,100,0,5,400,88%,185%,195,165,71,34,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6209,620,745,869,993,616
738,上級8,昼戦,363,SMG,MPL,100,0,5,925,5%,100%,8,63,44,76,102,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5521,621,745,869,993,617
738,上級8,昼戦,18,SMG,イングラム,100,0,5,880,5%,100%,8,61,43,75,115,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5516,620,744,868,992,618
738,上級8,昼戦,34,RF,M1ガーランド,100,0,5,440,88%,175%,195,126,66,30,41,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6197,619,743,867,991,619
738,上級8,昼戦,117,RF,Gr PSG-1,100,0,5,465,88%,175%,195,126,77,28,39,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6195,619,743,867,991,620
738,上級8,昼戦,169,SMG,SCW,100,0,5,840,5%,100%,8,63,44,75,115,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5496,618,741,865,989,621
738,上級8,昼戦,209,SMG,OTs-39,100,0,5,950,5%,100%,8,60,46,80,98,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5498,618,742,865,989,622
738,上級8,昼戦,225,SMG,Cx4 ストーム,100,0,5,900,5%,100%,8,68,48,82,88,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5491,617,741,864,988,623
738,上級8,昼戦,273,RF,SSG3000,100,0,5,440,88%,175%,195,133,81,32,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6175,617,741,864,988,624
738,上級8,昼戦,301,SMG,MAS-38,100,0,5,950,5%,100%,8,58,44,76,107,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5484,616,740,863,987,625
738,上級8,昼戦,191,SMG,M12,100,0,5,1015,5%,100%,8,59,47,71,100,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5478,616,739,862,986,626
738,上級8,昼戦,212,HG,K5,100,0,5,330,70%,150%,8,47,78,110,62,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3517,615,738,861,984,627
738,上級8,昼戦,99,HG,Gr Mk23,100,0,5,400,50%,150%,8,47,79,93,63,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3512,614,737,860,983,628
738,上級8,昼戦,184,RF,T-5000,100,0,5,450,88%,175%,195,133,90,30,36,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6146,614,737,860,983,629
738,上級8,昼戦,337,RF,デ・リーズル,100,0,5,510,88%,175%,195,115,92,40,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6127,612,735,857,980,630
738,上級8,昼戦,1009,HG,エル・クレア,100,0,5,330,50%,150%,8,48,86,113,61,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3501,612,735,857,980,631
738,上級8,昼戦,1010,HG,エル・フェイル,100,0,5,330,50%,150%,8,48,86,113,61,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3501,612,735,857,980,632
738,上級8,昼戦,100,HG,P7,100,0,5,315,50%,150%,8,51,89,112,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3497,611,734,856,979,633
738,上級8,昼戦,19,SMG,FMG-9,100,0,5,705,5%,100%,8,59,45,99,116,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5437,611,733,856,978,634
738,上級8,昼戦,176,SMG,TMP,100,0,5,750,5%,100%,8,61,46,85,117,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5438,611,734,856,978,635
738,上級8,昼戦,248,HG,ジェリコ,100,0,5,380,40%,150%,8,50,55,116,60,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3493,611,733,855,978,636
738,上級8,昼戦,268,RF,T-CMS,100,0,5,440,88%,175%,195,132,83,30,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6114,611,733,855,978,637
738,上級8,昼戦,180,RF,PzB39,100,0,5,420,88%,175%,195,166,75,33,32,0,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6111,611,733,855,977,638
738,上級8,昼戦,230,RF,OBR,100,0,5,405,88%,175%,195,129,88,36,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6104,610,732,854,976,639
738,上級8,昼戦,269,HG,Gr P30,100,0,5,350,50%,150%,8,51,89,114,55,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3487,610,732,854,976,640
738,上級8,昼戦,52,RF,It BM59,100,0,5,485,90%,175%,195,110,63,27,44,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6099,609,731,853,975,641
738,上級8,昼戦,235,RF,SPR A3G,100,0,5,435,88%,175%,195,137,88,33,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6094,609,731,853,975,642
738,上級8,昼戦,310,HG,Rex Zero 1,100,0,5,350,50%,150%,8,50,82,102,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3482,609,731,853,974,643
738,上級8,昼戦,168,HG,Spitfire,100,0,5,350,50%,150%,8,52,86,99,59,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3477,608,730,851,973,644
738,上級8,昼戦,327,SMG,SUB-2000,100,0,5,970,5%,100%,8,58,44,70,108,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5411,608,730,852,973,645
738,上級8,昼戦,291,SMG,43M,100,0,5,925,5%,100%,8,63,45,62,113,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5404,607,729,851,972,646
738,上級8,昼戦,354,HG,ZiP .22,100,0,5,330,50%,150%,8,50,64,114,63,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3471,607,728,850,971,647
738,上級8,昼戦,116,SMG,Z-62,100,0,5,840,5%,100%,8,61,47,85,101,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5391,606,727,849,970,648
738,上級8,昼戦,18,SMG,イングラム,100,0,5,880,5%,100%,8,60,42,72,115,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5391,606,727,849,970,649
738,上級8,昼戦,144,SMG,MT-9,100,0,5,1015,5%,100%,8,57,44,63,112,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5393,606,728,849,970,650
738,上級8,昼戦,38,RF,M21,100,0,5,465,88%,175%,195,139,82,30,35,0,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6047,604,725,846,967,651
738,上級8,昼戦,169,SMG,SCW,100,0,5,840,5%,100%,8,62,43,72,115,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5375,604,725,846,967,652
738,上級8,昼戦,21,SMG,PPSh-41,100,0,5,970,5%,100%,8,59,43,62,117,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5371,604,725,845,966,653
738,上級8,昼戦,332,HG,デリンジャー,100,0,5,350,50%,150%,8,50,86,123,52,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3453,604,725,845,966,654
738,上級8,昼戦,11,HG,P08,100,0,5,350,50%,150%,8,55,76,108,55,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3449,603,724,845,965,655
738,上級8,昼戦,15,HG,G17,100,0,5,315,50%,150%,8,47,84,128,61,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3448,603,724,844,965,656
738,上級8,昼戦,14,HG,アストラ,100,0,5,400,50%,150%,8,51,70,110,52,0,0,0,150,1,10,0,レッドサイト (5-Star),専用装備 (5-Star),T外骨格 (5-Star),3445,602,723,844,964,657
738,上級8,昼戦,202,HG,Thunder,100,0,5,430,40%,150%,8,60,63,109,37,0,0,0,150,1,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3443,602,723,843,964,658
738,上級8,昼戦,267,SMG,MP41,100,0,5,970,5%,100%,8,63,45,66,101,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5355,602,722,843,963,659
738,上級8,昼戦,346,HG,CZ100,100,0,5,365,50%,150%,8,47,80,110,58,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3440,602,722,842,963,660
738,上級8,昼戦,191,SMG,M12,100,0,5,1015,5%,100%,8,58,46,68,100,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5352,602,722,842,963,661
738,上級8,昼戦,209,SMG,OTs-39,100,0,5,950,5%,100%,8,59,45,76,98,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5352,602,722,842,963,662
738,上級8,昼戦,17,SMG,M3,100,0,5,925,33%,150%,8,50,15,130,68,0,0,0,150,1,10,0,T外骨格 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5349,601,722,842,962,663
738,上級8,昼戦,99,HG,Gr Mk23,100,0,5,400,50%,150%,8,46,76,90,63,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3438,601,721,842,962,664
738,上級8,昼戦,212,HG,K5,100,0,5,330,70%,150%,8,46,75,106,62,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3436,601,721,841,962,665
738,上級8,昼戦,3,HG,M9,100,0,5,380,40%,150%,8,47,65,113,61,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3430,600,720,840,960,666
738,上級8,昼戦,113,HG,セルジュコフ,100,0,5,350,40%,150%,8,52,64,117,59,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3432,600,720,840,960,667
738,上級8,昼戦,24,SMG,PP-2000,100,0,5,795,5%,100%,8,71,27,94,105,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5327,599,719,839,958,668
738,上級8,昼戦,244,HG,TEC-9,100,0,5,415,50%,150%,8,46,71,90,63,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3422,598,718,838,958,669
738,上級8,昼戦,225,SMG,Cx4 ストーム,100,0,5,900,5%,100%,8,66,47,78,88,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5325,599,718,838,958,670
738,上級8,昼戦,22,SMG,PPS-43,100,0,5,880,5%,100%,8,67,45,72,98,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5322,598,718,838,957,671
738,上級8,昼戦,331,HG,コリブリ,100,0,5,330,20%,150%,8,32,65,169,58,0,0,0,150,1,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3419,598,717,837,957,672
738,上級8,昼戦,19,SMG,FMG-9,100,0,5,705,5%,100%,8,58,44,95,116,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5308,597,716,836,955,673
738,上級8,昼戦,140,HG,PSM,100,0,5,285,50%,150%,8,42,94,144,65,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3410,596,716,835,954,674
738,上級8,昼戦,320,RF,GM6 Lynx,100,0,5,420,88%,175%,195,149,83,33,33,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5965,596,715,835,954,675
738,上級8,昼戦,176,SMG,TMP,100,0,5,750,5%,100%,8,60,45,81,117,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5305,596,716,835,954,676
738,上級8,昼戦,98,HG,SPP-1,100,0,5,380,20%,150%,8,48,68,126,48,0,0,0,150,1,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3404,595,714,833,953,677
738,上級8,昼戦,284,RF,Zas M76,100,0,5,420,88%,175%,195,121,86,39,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5947,594,713,832,951,678
738,上級8,昼戦,248,HG,ジェリコ,100,0,5,380,40%,150%,8,48,53,113,60,0,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3399,594,713,832,951,679
738,上級8,昼戦,100,HG,P7,100,0,5,315,50%,150%,8,49,86,108,61,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3394,593,712,831,950,680
738,上級8,昼戦,92,SMG,スペクトラM4,100,0,5,880,5%,100%,8,58,44,73,112,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5276,593,712,830,949,681
738,上級8,昼戦,291,SMG,43M,100,0,5,925,5%,100%,8,62,44,59,113,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5276,593,712,830,949,682
738,上級8,昼戦,6,HG,トカレフ,100,0,5,430,20%,150%,8,44,52,116,52,0,0,0,150,1,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3386,592,711,829,948,683
738,上級8,昼戦,217,RF,SM-1,100,0,5,405,88%,175%,195,105,87,44,40,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5927,592,711,829,948,684
738,上級8,昼戦,269,HG,Gr P30,100,0,5,350,50%,150%,8,49,86,110,55,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3387,592,711,829,948,685
738,上級8,昼戦,232,HG,MP-448,100,0,5,320,50%,150%,8,44,89,129,60,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3381,591,710,828,946,686
738,上級8,昼戦,116,SMG,Z-62,100,0,5,840,5%,100%,8,60,46,81,101,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5256,591,709,827,946,687
738,上級8,昼戦,268,RF,T-CMS,100,0,5,440,88%,175%,195,126,79,29,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5908,590,708,827,945,688
738,上級8,昼戦,123,HG,P99,100,0,5,300,50%,150%,8,50,82,116,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3374,590,708,826,944,689
738,上級8,昼戦,15,HG,G17,100,0,5,315,50%,150%,8,46,81,124,61,0,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3374,590,708,826,944,690
738,上級8,昼戦,310,HG,Rex Zero 1,100,0,5,350,50%,150%,8,48,79,98,61,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3374,590,708,826,944,691
738,上級8,昼戦,21,SMG,PPSh-41,100,0,5,970,5%,100%,8,58,42,59,117,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5239,589,707,825,943,692
738,上級8,昼戦,168,HG,Spitfire,100,0,5,350,50%,150%,8,50,83,95,59,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3371,589,707,825,943,693
738,上級8,昼戦,256,RF,ファルコン,100,0,5,440,88%,175%,195,154,79,31,32,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5893,589,707,825,942,694
738,上級8,昼戦,230,RF,OBR,100,0,5,405,88%,175%,195,123,84,34,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5892,589,707,824,942,695
738,上級8,昼戦,354,HG,ZiP .22,100,0,5,330,50%,150%,8,48,62,110,63,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3367,589,707,824,942,696
738,上級8,昼戦,17,SMG,M3,100,0,5,925,33%,150%,8,49,14,127,68,0,0,0,100,0,10,0,T外骨格 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5229,588,705,823,941,697
738,上級8,昼戦,202,HG,Thunder,100,0,5,430,40%,150%,8,58,60,106,37,0,0,0,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3364,588,706,824,941,698
738,上級8,昼戦,267,SMG,MP41,100,0,5,970,5%,100%,8,62,44,63,101,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5230,588,706,823,941,699
738,上級8,昼戦,346,HG,CZ100,100,0,5,365,50%,150%,8,46,77,106,58,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3363,588,706,823,941,700
738,上級8,昼戦,255,RF,スカウト,100,0,5,450,88%,175%,195,126,86,39,35,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5875,587,705,822,940,701
738,上級8,昼戦,47,RF,G43,100,0,5,400,88%,175%,195,123,64,31,40,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5871,587,704,821,939,702
738,上級8,昼戦,167,HG,Gr HK45,100,0,5,330,50%,150%,8,53,84,108,55,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3357,587,704,822,939,703
738,上級8,昼戦,322,HG,QSB-91,100,0,5,350,50%,150%,8,55,84,100,53,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3355,587,704,821,939,704
738,上級8,昼戦,3,HG,M9,100,0,5,380,40%,150%,8,46,62,110,61,0,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3357,587,704,822,939,705
738,上級8,昼戦,14,HG,アストラ,100,0,5,400,50%,150%,8,49,68,107,52,0,0,0,100,0,10,0,レッドサイト (5-Star),専用装備 (5-Star),T外骨格 (5-Star),3356,587,704,822,939,706
738,上級8,昼戦,132,HG,59式,100,0,5,300,50%,150%,8,46,88,126,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3353,586,704,821,938,707
738,上級8,昼戦,11,HG,P08,100,0,5,350,50%,150%,8,53,74,104,55,0,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3351,586,703,820,938,708
738,上級8,昼戦,244,HG,TEC-9,100,0,5,415,50%,150%,8,45,69,87,63,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3350,586,703,820,938,709
738,上級8,昼戦,332,HG,デリンジャー,100,0,5,350,20%,150%,8,42,63,141,52,0,0,0,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3350,586,703,820,938,710
738,上級8,昼戦,277,HG,Gr VP70,100,0,5,330,50%,150%,8,50,80,103,60,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3346,585,702,819,936,711
738,上級8,昼戦,38,RF,M21,100,0,5,465,88%,175%,195,133,78,29,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),5849,584,701,818,935,712
738,上級8,昼戦,33,SMG,m45,100,0,5,925,5%,100%,8,63,44,69,98,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5188,583,700,817,933,713
738,上級8,昼戦,113,HG,セルジュコフ,100,0,5,350,40%,150%,8,50,61,114,59,0,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3335,583,700,817,933,714
738,上級8,昼戦,331,HG,コリブリ,100,0,5,330,20%,150%,8,31,62,163,58,0,0,0,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3335,583,700,817,933,715
738,上級8,昼戦,24,SMG,PP-2000,100,0,5,795,5%,100%,8,70,26,90,105,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),5181,582,699,816,932,716
738,上級8,昼戦,140,HG,PSM,100,0,5,285,50%,150%,8,41,91,138,65,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3325,581,698,814,931,717
738,上級8,昼戦,22,SMG,PPS-43,100,0,5,880,5%,100%,8,65,44,69,98,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5172,581,698,814,930,718
738,上級8,昼戦,13,HG,92式,100,0,5,315,50%,150%,8,50,71,108,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3316,580,696,812,928,719
738,上級8,昼戦,309,HG,WKp,100,0,5,400,50%,150%,8,55,74,107,44,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3311,579,695,811,927,720
738,上級8,昼戦,92,SMG,スペクトラM4,100,0,5,880,5%,100%,8,57,43,70,112,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5153,579,695,811,927,721
738,上級8,昼戦,98,HG,SPP-1,100,0,5,380,20%,150%,8,46,65,122,48,0,0,0,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3314,579,695,811,927,722
738,上級8,昼戦,186,HG,P226,100,0,5,365,50%,150%,8,47,84,90,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3301,577,693,808,924,723
738,上級8,昼戦,6,HG,トカレフ,100,0,5,430,20%,150%,8,42,50,113,52,0,0,0,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3302,577,693,808,924,724
