Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2022-06-26 16:55:48,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★,
2022-06-26 16:55:48,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★,
2022-06-26 16:55:48,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★,
2022-06-26 16:55:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,狙撃妖精,★,防護型I
2022-06-26 19:05:16,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,挑発妖精,★,突撃型
2022-06-26 19:05:16,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★,
2022-06-26 19:05:16,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,装甲妖精,★,防護型I
2022-06-26 19:05:16,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2外骨格,★★★,
2022-06-26 19:05:16,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★,
2022-06-26 19:05:16,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,指揮妖精,★,回避型I
2022-06-26 20:38:31,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,障壁妖精,★,殺傷型I
2022-06-26 20:38:31,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3サイレンサー,★★★★,
2022-06-26 20:38:31,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,狙撃妖精,★,殺傷型I
2022-06-26 20:38:31,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,双子妖精,★,必殺型I
2022-06-26 20:38:31,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2外骨格,★★★,
2022-06-27 00:57:15,GUN,NORMAL,400/100/400/200,RF,42,PTRD,★★★★,
2022-06-27 00:57:15,GUN,NORMAL,400/100/400/200,RF,39,モシン・ナガン,★★★★,
2022-06-27 00:57:15,GUN,NORMAL,400/100/400/200,SMG,21,PPSh-41,★★,
2022-06-27 00:57:15,GUN,NORMAL,400/100/400/200,RF,39,モシン・ナガン,★★★★,
2022-06-27 13:30:35,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2サイレンサー,★★★,
2022-06-27 13:30:35,EQUIP,HEAVY-1,500/500/500/500,CLOAK,89,都市迷彩マント,★★★★,
2022-06-27 13:30:35,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★,
2022-06-27 13:30:35,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,激怒妖精,★,鎮圧型
2022-06-27 13:30:35,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★,
2022-06-27 13:30:35,EQUIP,HEAVY-1,500/500/500/500,RMR,223,RMT T2レッドサイト,★★★★,
2022-06-27 13:30:35,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2外骨格,★★★,
2022-06-27 22:54:11,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1バックショット,★★,
2022-06-27 22:54:11,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,77,BKスラッグ弾,★★,
2022-06-27 22:54:11,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-06-27 22:54:11,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00バックショット,★★★★,
2022-06-28 08:41:21,GUN,WISH-NORMAL,400/100/400/200,AR,68,L85A1,★★,
2022-06-28 08:41:21,GUN,WISH-NORMAL,400/100/400/200,RF,40,SVT-38,★★,
2022-06-28 08:41:21,GUN,WISH-NORMAL,400/100/400/200,RF,34,M1ガーランド,★★★,
2022-06-28 08:41:21,GUN,WISH-NORMAL,400/100/400/200,RF,51,FF FN49,★★,
2022-06-28 08:43:08,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-06-28 08:43:08,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-06-28 08:43:08,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-06-28 08:43:08,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-06-28 08:43:08,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,76,#000バックショット,★★★★★,
2022-06-28 08:43:08,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-06-28 08:43:08,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-06-28 08:43:08,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-06-28 08:43:13,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,装甲妖精,★,強靭型
2022-06-28 08:43:13,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★,
2022-06-28 08:43:13,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,4,VFL 6-24X56,★★★★★,
2022-06-28 08:43:13,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★,
2022-06-28 08:43:13,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,装甲妖精,★,強靭型
2022-06-28 08:43:13,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★,
2022-06-28 08:43:13,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,狙撃妖精,★,鎮圧型
2022-06-28 08:43:13,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3サイレンサー,★★★★,
2022-06-29 08:20:33,GUN,WISH-NORMAL,400/100/400/200,RF,34,M1ガーランド,★★★,
2022-06-29 08:20:43,GUN,WISH-NORMAL,400/100/400/200,SMG,18,イングラム,★★★,
2022-06-29 08:20:51,GUN,WISH-NORMAL,400/100/400/200,RF,37,M14,★★★,
2022-06-29 08:20:55,GUN,WISH-NORMAL,400/100/400/200,AR,105,OTs-12,★★★,
2022-06-29 08:22:07,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-06-29 08:22:07,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,75,#00バックショット,★★★★,
2022-06-29 08:22:07,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-06-29 08:22:07,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-06-29 08:22:07,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-06-29 08:22:07,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-06-29 08:22:07,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-06-29 08:22:07,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-06-29 08:22:10,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★,
2022-06-29 08:22:10,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★,
2022-06-29 08:22:10,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3外骨格,★★★★,
2022-06-29 08:22:10,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★,
2022-06-29 08:22:10,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2外骨格,★★★,
2022-06-29 08:22:10,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★,
2022-06-29 08:22:10,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,カモフラージュマント,★★★,
2022-06-29 08:22:10,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type1防弾ベスト,★★★,
2022-06-30 08:14:50,GUN,WISH-NORMAL,400/100/400/200,RF,41,SKS,★★,
2022-06-30 08:15:01,GUN,WISH-NORMAL,400/100/400/200,AR,74,SIG-510,★★,
2022-06-30 08:15:06,GUN,WISH-NORMAL,400/100/400/200,RF,41,SKS,★★,
2022-06-30 08:15:11,GUN,WISH-NORMAL,400/100/400/200,RF,235,SPR A3G,★★★★,
2022-06-30 11:57:54,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-06-30 11:57:54,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-06-30 11:57:54,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,75,#00バックショット,★★★★,
2022-06-30 11:57:54,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-06-30 11:57:54,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-06-30 11:57:54,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-06-30 11:57:54,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-06-30 11:57:54,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-01 20:14:06,GUN,HEAVY-1,1000/1000/1000/1000,SMG,27,スコーピオン,★★★,
2022-07-02 06:53:26,GUN,WISH-NORMAL,400/100/400/200,RF,198,カルカノ M91/38,★★★★★,
2022-07-02 06:57:35,GUN,WISH-NORMAL,800/800/100/400,MG,88,MG3,★★★★,
2022-07-02 06:57:42,GUN,WISH-NORMAL,800/800/100/400,MG,111,AAT-52,★★,
2022-07-02 06:57:50,GUN,WISH-NORMAL,800/800/100/400,MG,110,FG42,★★,
2022-07-02 09:16:57,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1バックショット,★★,
2022-07-02 09:16:57,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-02 09:16:57,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1バックショット,★★,
2022-07-02 09:16:57,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1バックショット,★★,
2022-07-03 08:57:42,GUN,WISH-NORMAL,800/800/100/400,MG,89,ブレン,★★★,
2022-07-03 08:57:53,GUN,WISH-NORMAL,800/800/100/400,MG,87,MG34,★★,
2022-07-03 08:58:01,GUN,WISH-NORMAL,800/800/100/400,MG,238,88式,★★★★★,
2022-07-03 08:58:48,GUN,WISH-NORMAL,800/800/100/400,AR,63,Gr G3,★★,
2022-07-03 08:59:37,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-03 08:59:37,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-03 08:59:37,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-03 08:59:37,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-03 08:59:37,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-03 08:59:37,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-03 08:59:37,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-03 08:59:37,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-04 18:07:22,GUN,WISH-NORMAL,800/800/100/400,MG,111,AAT-52,★★,
2022-07-04 18:07:22,GUN,WISH-NORMAL,800/800/100/400,MG,87,MG34,★★,
2022-07-04 18:07:22,GUN,WISH-NORMAL,800/800/100/400,MG,81,LWMMG,★★,
2022-07-04 18:07:22,GUN,WISH-NORMAL,800/800/100/400,MG,75,M1918,★★★★,
2022-07-04 18:08:02,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,76,#000バックショット,★★★★★,
2022-07-04 18:08:02,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-04 18:08:02,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-04 18:08:02,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-04 18:08:02,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-04 18:08:02,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-04 18:08:02,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-04 18:08:02,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-04 18:09:37,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★,
2022-07-04 18:09:37,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2外骨格,★★★,
2022-07-04 18:09:37,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2サイレンサー,★★★,
2022-07-05 08:30:16,GUN,WISH-NORMAL,800/800/100/400,MG,87,MG34,★★,
2022-07-05 08:30:20,GUN,WISH-NORMAL,800/800/100/400,MG,121,Mk48,★★★★,
2022-07-05 08:30:23,GUN,WISH-NORMAL,800/800/100/400,MG,110,FG42,★★,
2022-07-05 08:30:26,GUN,WISH-NORMAL,800/800/100/400,MG,82,DP28,★★,
2022-07-05 08:33:15,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,75,#00バックショット,★★★★,
2022-07-05 08:33:15,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-05 08:33:15,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-05 08:33:15,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BIRDSHOT,230,#6バードショット,★★★★,
2022-07-05 08:33:15,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-05 08:33:15,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-05 08:33:15,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-05 08:33:15,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-06 07:29:09,GUN,WISH-NORMAL,800/800/100/400,SMG,29,ステンMK-II,★★★,
2022-07-06 07:29:13,GUN,WISH-NORMAL,800/800/100/400,MG,87,MG34,★★,
2022-07-06 07:29:15,GUN,WISH-NORMAL,800/800/100/400,MG,75,M1918,★★★★,
2022-07-06 07:29:20,GUN,WISH-NORMAL,800/800/100/400,MG,80,M1919A4,★★★,
2022-07-06 07:30:00,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-06 07:30:00,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-06 07:30:00,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-06 07:30:00,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-06 07:30:00,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-06 07:30:00,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-06 07:30:00,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-06 07:30:00,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-07 00:41:07,GUN,WISH-NORMAL,800/800/100/400,SMG,94,64式,★★,
2022-07-07 00:41:10,GUN,WISH-NORMAL,800/800/100/400,MG,238,88式,★★★★★,
2022-07-07 00:41:13,GUN,WISH-NORMAL,800/800/100/400,MG,80,M1919A4,★★★,
2022-07-07 00:41:15,GUN,WISH-NORMAL,800/800/100/400,MG,82,DP28,★★,
2022-07-07 00:41:42,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-07 00:41:42,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-07 00:41:42,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-07 00:41:42,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-07 00:41:42,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-07 00:41:42,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BIRDSHOT,230,#6バードショット,★★★★,
2022-07-07 00:41:42,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-07 00:41:42,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-08 00:13:49,GUN,WISH-NORMAL,800/800/100/400,MG,111,AAT-52,★★,
2022-07-08 00:13:53,GUN,WISH-NORMAL,800/800/100/400,MG,111,AAT-52,★★,
2022-07-08 00:13:55,GUN,WISH-NORMAL,800/800/100/400,MG,82,DP28,★★,
2022-07-08 00:13:57,GUN,WISH-NORMAL,800/800/100/400,MG,264,ショーシャ,★★★★,
2022-07-08 00:14:21,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BIRDSHOT,231,#7.5バードショット,★★★★★,
2022-07-08 00:14:21,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-08 00:14:21,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-08 00:14:21,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,79,WADスラッグ弾,★★★★,
2022-07-08 00:14:21,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,79,WADスラッグ弾,★★★★,
2022-07-08 00:14:21,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,75,#00バックショット,★★★★,
2022-07-08 00:14:21,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-08 00:14:21,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,77,BKスラッグ弾,★★,
2022-07-09 00:09:20,GUN,WISH-HEAVY-1,8000/1000/8000/4000,RF,247,K31,★★★★,
2022-07-09 00:09:20,GUN,WISH-HEAVY-1,8000/1000/8000/4000,AR,105,OTs-12,★★★,
2022-07-09 00:09:20,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SMG,26,Gr MP5,★★★★,
2022-07-09 00:09:20,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,154,M500,★★★,
2022-07-09 00:09:35,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,154,M500,★★★,
2022-07-09 00:09:35,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,283,リベレーター,★★★★,
2022-07-09 00:09:35,GUN,WISH-HEAVY-1,8000/1000/8000/4000,RF,145,OTs-44,★★★,
2022-07-09 00:09:35,GUN,WISH-HEAVY-1,8000/1000/8000/4000,RF,312,VSK-94,★★★★★,
2022-07-09 00:10:02,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,159,RMB-93,★★★,
2022-07-09 00:10:02,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,353,MAG-7,★★★★,
2022-07-09 00:10:02,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,158,KS-23,★★★,
2022-07-09 00:10:02,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,158,KS-23,★★★,
2022-07-09 00:10:16,GUN,WISH-HEAVY-1,8000/1000/8000/4000,AR,349,AK74M,★★★★,
2022-07-09 00:10:22,GUN,WISH-HEAVY-1,8000/1000/8000/4000,RF,36,スプリングフィールド,★★★★,
2022-07-09 00:10:22,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,350,FO-12,★★★★★,
2022-07-09 00:10:22,GUN,WISH-HEAVY-1,8000/1000/8000/4000,RF,37,M14,★★★,
2022-07-09 00:10:22,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,283,リベレーター,★★★★,
2022-07-09 00:10:37,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,155,M590,★★★★,
2022-07-09 00:10:37,GUN,WISH-HEAVY-1,8000/1000/8000/4000,AR,120,ARX-160,★★★,
2022-07-09 00:10:37,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,156,Super-Shorty,★★★★,
2022-07-09 00:10:37,GUN,WISH-HEAVY-1,8000/1000/8000/4000,SG,351,M26-MASS,★★★★★,
2022-07-09 00:12:10,GUN,HEAVY-2,8000/1000/8000/4000,RF,247,K31,★★★★,
2022-07-09 00:12:10,GUN,HEAVY-2,8000/1000/8000/4000,SG,162,SPAS-12,★★★★,
2022-07-09 00:12:10,GUN,HEAVY-2,8000/1000/8000/4000,SMG,22,PPS-43,★★★,
2022-07-09 00:12:10,GUN,HEAVY-2,8000/1000/8000/4000,SG,165,M1014,★★★★,
2022-07-09 00:13:20,GUN,HEAVY-2,8000/1000/8000/4000,SMG,116,Z-62,★★★,
2022-07-09 00:13:20,GUN,HEAVY-2,8000/1000/8000/4000,SG,155,M590,★★★★,
2022-07-09 00:13:20,GUN,HEAVY-2,8000/1000/8000/4000,SG,283,リベレーター,★★★★,
2022-07-09 00:13:20,GUN,HEAVY-2,8000/1000/8000/4000,SG,162,SPAS-12,★★★★,
2022-07-09 00:14:17,GUN,NORMAL,30/30/30/30,HG,13,92式,★★★,
2022-07-09 00:14:17,GUN,NORMAL,30/30/30/30,HG,141,Gr USPコンパクト,★★,
2022-07-09 00:14:17,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★,
2022-07-09 00:14:17,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★,
2022-07-09 00:27:14,GUN,HEAVY-2,8000/1000/8000/4000,SG,324,M6 ASW,★★★★★,
2022-07-09 00:29:03,EQUIP,NORMAL,10/10/10/10,NIGHTEQUIP,13,PEQ-2,★★,
2022-07-09 00:29:03,EQUIP,NORMAL,10/10/10/10,ARMORPLATE,42,Type1防弾ベスト,★★★,
2022-07-09 00:29:03,EQUIP,NORMAL,10/10/10/10,CLOAK,89,都市迷彩マント,★★★★,
2022-07-09 00:29:03,EQUIP,NORMAL,10/10/10/10,NIGHTEQUIP,13,PEQ-2,★★,
2022-07-09 08:42:43,GUN,HEAVY-2,8000/1000/8000/4000,RF,329,SVCh,★★★★★,
2022-07-09 18:13:24,GUN,HEAVY-2,8000/1000/8000/4000,SG,162,SPAS-12,★★★★,
2022-07-10 01:51:23,GUN,NORMAL,30/30/30/30,HG,141,Gr USPコンパクト,★★,
2022-07-10 01:51:23,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★,
2022-07-10 01:51:23,GUN,NORMAL,30/30/30/30,HG,11,P08,★★★,
2022-07-10 01:51:24,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★,
2022-07-10 01:54:03,EQUIP,NORMAL,10/10/10/10,NIGHTEQUIP,13,PEQ-2,★★,
2022-07-10 01:54:03,EQUIP,NORMAL,10/10/10/10,CHIP,232,エクスペリメンタル・プロセッサ,★★★,
2022-07-10 01:54:03,EQUIP,NORMAL,10/10/10/10,RMR,222,RMRレッドサイト,★★★,
2022-07-10 01:54:03,EQUIP,NORMAL,10/10/10/10,REDDOT,10,AMP COMPM4,★★★,
2022-07-10 04:34:06,GUN,HEAVY-2,8000/1000/8000/4000,SMG,27,スコーピオン,★★★,
2022-07-10 14:23:27,GUN,HEAVY-2,8000/1000/8000/4000,SG,189,USAS-12,★★★★,
2022-07-10 16:04:06,GUN,HEAVY-2,8000/1000/8000/4000,AR,237,SAR-21,★★★★,
2022-07-10 23:40:13,GUN,HEAVY-2,8000/1000/8000/4000,SG,159,RMB-93,★★★,
2022-07-10 23:41:08,GUN,HEAVY-2,8000/1000/8000/4000,RF,148,IWS 2000,★★★★★,
2022-07-10 23:41:47,GUN,HEAVY-2,8000/1000/8000/4000,RF,235,SPR A3G,★★★★,
2022-07-11 00:13:54,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★,
2022-07-11 00:13:54,GUN,NORMAL,30/30/30/30,HG,14,アストラ,★★★,
2022-07-11 00:13:54,GUN,NORMAL,30/30/30/30,HG,9,P38,★★,
2022-07-11 00:13:54,GUN,NORMAL,30/30/30/30,HG,139,ブレン・テン,★★,
2022-07-11 00:14:14,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-11 00:14:14,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1バックショット,★★,
2022-07-11 00:14:14,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FSTスラッグ弾,★★★,
2022-07-11 00:14:14,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1バックショット,★★,
2022-07-11 18:43:00,GUN,HEAVY-2,8000/1000/8000/4000,SG,162,SPAS-12,★★★★,
2022-07-12 08:45:17,GUN,HEAVY-2,8000/1000/8000/4000,SG,153,M37,★★★★,
2022-07-12 08:45:40,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★,
2022-07-12 08:45:40,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★,
2022-07-12 08:45:40,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★,
2022-07-12 08:45:40,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★,
2022-07-12 08:46:22,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-12 08:46:22,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-12 08:46:22,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,74,#0バックショット,★★★,
2022-07-12 08:46:22,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-12 08:46:22,EQUIP,SPECIAL_OFFER,240/1200/240/1040,SLUGSHELL,79,WADスラッグ弾,★★★★,
2022-07-12 08:46:22,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,73,#1バックショット,★★,
2022-07-12 08:46:22,EQUIP,SPECIAL_OFFER,240/1200/240/1040,BUCKSHOT,75,#00バックショット,★★★★,
